setor;pop;sigilo_pop;dom;sigilo_dom;mulheres;sigilo_mulheres;c0_4;sigilo_c0_4;c5_9;sigilo_c5_9;i60_69;sigilo_i60_69;i70m;sigilo_i70m;indigenas;sigilo_indigenas;pretos_pardos;sigilo_pretos_pardos;dom_ocupados;sigilo_dom_ocupados;dom_agua;sigilo_dom_agua;dom_esgoto;sigilo_dom_esgoto;renda_resp;sigilo_renda_resp;n_resp;sigilo_n_resp;area_pct_bacia;metodo_recorte_bacia;dens;sigilo_dens;pop_n_validos;pop_n_total;pop_completude;dom_n_validos;dom_n_total;dom_completude;dom_ocupados_n_validos;dom_ocupados_n_total;dom_ocupados_completude;mulheres_n_validos;mulheres_n_total;mulheres_completude;c0_4_n_validos;c0_4_n_total;c0_4_completude;c5_9_n_validos;c5_9_n_total;c5_9_completude;i60_69_n_validos;i60_69_n_total;i60_69_completude;i70m_n_validos;i70m_n_total;i70m_completude;indigenas_n_validos;indigenas_n_total;indigenas_completude;pretos_pardos_n_validos;pretos_pardos_n_total;pretos_pardos_completude;dom_agua_n_validos;dom_agua_n_total;dom_agua_completude;dom_esgoto_n_validos;dom_esgoto_n_total;dom_esgoto_completude;n_resp_n_validos;n_resp_n_total;n_resp_completude;renda_resp_n_validos;renda_resp_n_total;renda_resp_completude;dens_n_validos;dens_n_total;dens_completude;na_bacia;status_borda_bacia;metodo_area_bacia;metodo_na_bacia;municipio;cod_mun;mun_pct_na_bacia;mun_pop_total;mun_pop_na_bacia;mun_ubs_iede;mun_hospitais_iede;mun_escolas_iede;mun_bombeiros_iede;mun_servicos_cobertura;mun_icm_faixa;mun_icm_pontos;mun_icm_prioritario;mun_ubs_iede_status;mun_hospitais_iede_status;mun_escolas_iede_status;mun_bombeiros_iede_status;mun_icm_atualizado_em;mun_icm_versao
430780705000046;555;False;224;0;279;0;30;0;29;0;70;0;50;0;0;0;106;0;207;0;207;0;;1;2926.48;0;207;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";3601.3;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Estrela;4307807;100.0;32183;32183;14;1;34;1;cadastro_IEDE_parcial_nao_inventario;B;17;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430780705000047;429;False;186;0;224;0;23;0;26;0;50;0;32;0;0;0;79;0;170;0;169;0;16;0;2203.48;0;170;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";4062.6;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Estrela;4307807;100.0;32183;32183;14;1;34;1;cadastro_IEDE_parcial_nao_inventario;B;17;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430780705000048;758;False;293;0;378;0;52;0;58;0;59;0;31;0;0;0;94;0;273;0;256;0;8;0;2824.64;0;273;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";3024.6;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Estrela;4307807;100.0;32183;32183;14;1;34;1;cadastro_IEDE_parcial_nao_inventario;B;17;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430780705000049;464;False;188;0;245;0;23;0;37;0;63;0;26;0;0;0;92;0;177;0;177;0;5;0;2481.73;0;177;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";2710.1;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Estrela;4307807;100.0;32183;32183;14;1;34;1;cadastro_IEDE_parcial_nao_inventario;B;17;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430780705000050;555;False;194;0;284;0;43;0;48;0;37;0;57;0;0;0;27;0;180;0;177;0;15;0;7543.7;0;180;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";1426.9;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Estrela;4307807;100.0;32183;32183;14;1;34;1;cadastro_IEDE_parcial_nao_inventario;B;17;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430780705000051;152;False;82;0;77;0;;1;;1;31;0;21;0;0;0;5;0;62;0;52;0;0;0;2939.87;0;62;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";24.7;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Estrela;4307807;100.0;32183;32183;14;1;34;1;cadastro_IEDE_parcial_nao_inventario;B;17;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430780705000052;502;False;269;0;233;0;29;0;38;0;71;0;54;0;0;0;34;0;197;0;183;0;4;0;3424.68;0;197;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";106.4;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Estrela;4307807;100.0;32183;32183;14;1;34;1;cadastro_IEDE_parcial_nao_inventario;B;17;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430780723000001;286;False;127;0;148;0;16;0;17;0;49;0;42;0;0;0;22;0;111;0;110;0;0;0;3051.38;0;111;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";876.8;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Estrela;4307807;100.0;32183;32183;14;1;34;1;cadastro_IEDE_parcial_nao_inventario;B;17;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430780723000002;72;False;32;0;31;0;8;0;8;0;;1;0;0;0;0;6;0;28;0;0;0;0;0;3073.21;0;28;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";1978.0;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Estrela;4307807;100.0;32183;32183;14;1;34;1;cadastro_IEDE_parcial_nao_inventario;B;17;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430780723000003;171;False;72;0;83;0;10;0;10;0;19;0;17;0;0;0;;1;59;0;51;0;0;0;3030.85;0;59;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";26.0;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Estrela;4307807;100.0;32183;32183;14;1;34;1;cadastro_IEDE_parcial_nao_inventario;B;17;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430780723000004;160;False;85;0;78;0;10;0;;1;27;0;31;0;0;0;;1;60;0;57;0;0;0;2463.05;0;60;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";19.2;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Estrela;4307807;100.0;32183;32183;14;1;34;1;cadastro_IEDE_parcial_nao_inventario;B;17;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430780723000005;331;False;153;0;161;0;11;0;23;0;69;0;35;0;0;0;;1;123;0;119;0;0;0;2828.61;0;123;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";33.7;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Estrela;4307807;100.0;32183;32183;14;1;34;1;cadastro_IEDE_parcial_nao_inventario;B;17;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430780723000006;233;False;139;0;115;0;10;0;11;0;44;0;42;0;0;0;14;0;94;0;71;0;0;0;2663.77;0;94;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";22.2;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Estrela;4307807;100.0;32183;32183;14;1;34;1;cadastro_IEDE_parcial_nao_inventario;B;17;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430780726000001;86;False;42;0;47;0;;1;;1;8;0;15;0;0;0;0;0;32;0;29;0;;1;3145.39;0;32;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";572.8;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Estrela;4307807;100.0;32183;32183;14;1;34;1;cadastro_IEDE_parcial_nao_inventario;B;17;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430780726000002;85;False;41;0;43;0;;1;3;0;15;0;9;0;0;0;;1;33;0;31;0;0;0;2711.39;0;33;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";46.1;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Estrela;4307807;100.0;32183;32183;14;1;34;1;cadastro_IEDE_parcial_nao_inventario;B;17;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430780726000003;439;False;210;0;220;0;20;0;19;0;55;0;73;0;0;0;;1;156;0;135;0;0;0;2848.37;0;156;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";28.4;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Estrela;4307807;100.0;32183;32183;14;1;34;1;cadastro_IEDE_parcial_nao_inventario;B;17;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430780726000004;625;False;310;0;306;0;34;0;33;0;76;0;56;0;0;0;34;0;243;0;203;0;;1;2610.15;0;243;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";44.6;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Estrela;4307807;100.0;32183;32183;14;1;34;1;cadastro_IEDE_parcial_nao_inventario;B;17;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430780726000005;247;False;108;0;111;0;22;0;15;0;28;0;17;0;0;0;15;0;86;0;83;0;6;0;2163.25;0;86;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";30.9;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Estrela;4307807;100.0;32183;32183;14;1;34;1;cadastro_IEDE_parcial_nao_inventario;B;17;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430780726000006;778;False;291;0;411;0;86;0;85;0;33;0;14;0;0;0;159;0;252;0;251;0;242;0;1448.22;0;252;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";4409.4;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Estrela;4307807;100.0;32183;32183;14;1;34;1;cadastro_IEDE_parcial_nao_inventario;B;17;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430780727000001;192;False;93;0;94;0;12;0;23;0;21;0;8;0;;1;27;0;74;0;72;0;;1;2433.03;0;74;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";584.7;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Estrela;4307807;100.0;32183;32183;14;1;34;1;cadastro_IEDE_parcial_nao_inventario;B;17;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430780727000002;246;False;114;0;114;0;13;0;16;0;28;0;25;0;0;0;;1;86;0;48;0;0;0;2719.33;0;86;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";25.8;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Estrela;4307807;100.0;32183;32183;14;1;34;1;cadastro_IEDE_parcial_nao_inventario;B;17;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430780727000003;442;False;246;0;213;0;20;0;24;0;66;0;73;0;0;0;32;0;167;0;145;0;3;0;3248.46;0;167;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";22.8;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Estrela;4307807;100.0;32183;32183;14;1;34;1;cadastro_IEDE_parcial_nao_inventario;B;17;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430780727000004;348;False;181;0;166;0;10;0;21;0;58;0;38;0;0;0;35;0;133;0;132;0;0;0;3378.36;0;133;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";45.4;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Estrela;4307807;100.0;32183;32183;14;1;34;1;cadastro_IEDE_parcial_nao_inventario;B;17;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430780727000005;261;False;137;0;121;0;12;0;8;0;60;0;45;0;0;0;;1;105;0;89;0;0;0;3865.02;0;105;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";23.9;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Estrela;4307807;100.0;32183;32183;14;1;34;1;cadastro_IEDE_parcial_nao_inventario;B;17;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430780727000006;99;False;27;0;39;0;14;0;15;0;;1;;1;84;0;5;0;23;0;23;0;0;0;1143.43;0;23;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";578.8;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Estrela;4307807;100.0;32183;32183;14;1;34;1;cadastro_IEDE_parcial_nao_inventario;B;17;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430780735000001;111;False;53;0;58;0;;1;8;0;22;0;17;0;0;0;;1;47;0;47;0;0;0;2662.76;0;47;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";655.3;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Estrela;4307807;100.0;32183;32183;14;1;34;1;cadastro_IEDE_parcial_nao_inventario;B;17;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430780735000002;249;False;119;0;127;0;15;0;15;0;32;0;28;0;0;0;16;0;90;0;84;0;0;0;2888.52;0;90;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";27.8;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Estrela;4307807;100.0;32183;32183;14;1;34;1;cadastro_IEDE_parcial_nao_inventario;B;17;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430780735000003;329;False;144;0;148;0;23;0;19;0;45;0;28;0;0;0;16;0;118;0;101;0;0;0;3615.98;0;118;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";39.5;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Estrela;4307807;100.0;32183;32183;14;1;34;1;cadastro_IEDE_parcial_nao_inventario;B;17;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430786405000001;689;False;314;0;360;0;18;0;33;0;109;0;78;0;0;0;77;0;274;0;259;0;143;0;2837.37;0;274;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";429.0;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Fagundes Varela;4307864;100.0;2566;2566;1;;2;;cadastro_IEDE_parcial_nao_inventario;A;12;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
430786405000002;469;False;199;0;231;0;16;0;17;0;76;0;85;0;0;0;;1;140;0;12;0;;1;4662.52;0;140;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";9.2;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Fagundes Varela;4307864;100.0;2566;2566;1;;2;;cadastro_IEDE_parcial_nao_inventario;A;12;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
430786405000003;271;False;110;0;130;0;15;0;12;0;60;0;56;0;0;0;;1;79;0;0;0;0;0;3131.68;0;79;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";8.6;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Fagundes Varela;4307864;100.0;2566;2566;1;;2;;cadastro_IEDE_parcial_nao_inventario;A;12;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
430786405000004;407;False;213;0;180;0;16;0;15;0;64;0;52;0;0;0;74;0;136;0;28;0;9;0;4399.81;0;136;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";8.3;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Fagundes Varela;4307864;100.0;2566;2566;1;;2;;cadastro_IEDE_parcial_nao_inventario;A;12;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
430786405000005;730;False;293;0;364;0;41;0;38;0;93;0;73;0;0;0;105;0;254;0;239;0;32;0;3031.16;0;254;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";654.3;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Fagundes Varela;4307864;100.0;2566;2566;1;;2;;cadastro_IEDE_parcial_nao_inventario;A;12;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
430790605000001;700;False;336;0;367;0;31;0;46;0;81;0;76;0;;1;46;0;304;0;304;0;166;0;5471.87;0;304;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";5115.6;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Farroupilha;4307906;60.9;70286;41378;24;2;80;1;cadastro_IEDE_parcial_nao_inventario;A;16;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430790605000003;383;False;230;0;199;0;14;0;24;0;60;0;42;0;0;0;28;0;168;0;168;0;117;0;3988.95;0;168;0;73.6363;"ponto_representativo_setor_2022; area_pct_geometrica";2420.6;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;parcial;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Farroupilha;4307906;60.9;70286;41378;24;2;80;1;cadastro_IEDE_parcial_nao_inventario;A;16;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430790605000004;546;False;325;0;321;0;24;0;24;0;66;0;80;0;0;0;44;0;247;0;247;0;203;0;4539.05;0;247;0;33.2489;"ponto_representativo_setor_2022; area_pct_geometrica";4689.7;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;parcial;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Farroupilha;4307906;60.9;70286;41378;24;2;80;1;cadastro_IEDE_parcial_nao_inventario;A;16;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430790605000006;403;False;202;0;220;0;15;0;9;0;86;0;50;0;0;0;18;0;166;0;166;0;55;0;6093.58;0;166;0;93.5772;"ponto_representativo_setor_2022; area_pct_geometrica";5437.6;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;parcial;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Farroupilha;4307906;60.9;70286;41378;24;2;80;1;cadastro_IEDE_parcial_nao_inventario;A;16;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
