cod_mun;nome;pct_na_bacia;pop;dom;mulheres;c0_4;c5_9;i60_69;i70m;indigenas;pretos_pardos;dom_ocupados;dom_agua;dom_esgoto;n_resp;sigilo_pop;sigilo_dom;sigilo_mulheres;sigilo_c0_4;sigilo_c5_9;sigilo_i60_69;sigilo_i70m;sigilo_indigenas;sigilo_pretos_pardos;sigilo_dom_ocupados;sigilo_dom_agua;sigilo_dom_esgoto;sigilo_n_resp;sigilo_renda_resp;dens;sigilo_dens;pop_bacia;sigilo_pop_bacia;pop_mun;dom_mun;area_pct_bacia;metodo_recorte_bacia;status_borda_bacia;metodo_area_bacia;metodo_na_bacia;n_setores_municipio;n_setores_bacia;dens_bacia;sigilo_dens_bacia;dens_bacia_n_validos;dens_bacia_n_total;dens_bacia_completude;pop_n_validos;pop_n_total;pop_completude;dom_n_validos;dom_n_total;dom_completude;dom_ocupados_n_validos;dom_ocupados_n_total;dom_ocupados_completude;mulheres_n_validos;mulheres_n_total;mulheres_completude;c0_4_n_validos;c0_4_n_total;c0_4_completude;c5_9_n_validos;c5_9_n_total;c5_9_completude;i60_69_n_validos;i60_69_n_total;i60_69_completude;i70m_n_validos;i70m_n_total;i70m_completude;indigenas_n_validos;indigenas_n_total;indigenas_completude;pretos_pardos_n_validos;pretos_pardos_n_total;pretos_pardos_completude;dom_agua_n_validos;dom_agua_n_total;dom_agua_completude;dom_esgoto_n_validos;dom_esgoto_n_total;dom_esgoto_completude;n_resp_n_validos;n_resp_n_total;n_resp_completude;renda_resp_n_validos;renda_resp_n_total;renda_resp_completude;dens_n_validos;dens_n_total;dens_completude;pop_bacia_n_validos;pop_bacia_n_total;pop_bacia_completude;dom_bacia;dom_bacia_n_validos;dom_bacia_n_total;dom_bacia_completude;sigilo_dom_bacia;mulheres_bacia;mulheres_bacia_n_validos;mulheres_bacia_n_total;mulheres_bacia_completude;sigilo_mulheres_bacia;c0_4_bacia;c0_4_bacia_n_validos;c0_4_bacia_n_total;c0_4_bacia_completude;sigilo_c0_4_bacia;c5_9_bacia;c5_9_bacia_n_validos;c5_9_bacia_n_total;c5_9_bacia_completude;sigilo_c5_9_bacia;i60_69_bacia;i60_69_bacia_n_validos;i60_69_bacia_n_total;i60_69_bacia_completude;sigilo_i60_69_bacia;i70m_bacia;i70m_bacia_n_validos;i70m_bacia_n_total;i70m_bacia_completude;sigilo_i70m_bacia;indigenas_bacia;indigenas_bacia_n_validos;indigenas_bacia_n_total;indigenas_bacia_completude;sigilo_indigenas_bacia;pretos_pardos_bacia;pretos_pardos_bacia_n_validos;pretos_pardos_bacia_n_total;pretos_pardos_bacia_completude;sigilo_pretos_pardos_bacia;dom_ocupados_bacia;dom_ocupados_bacia_n_validos;dom_ocupados_bacia_n_total;dom_ocupados_bacia_completude;sigilo_dom_ocupados_bacia;dom_agua_bacia;dom_agua_bacia_n_validos;dom_agua_bacia_n_total;dom_agua_bacia_completude;sigilo_dom_agua_bacia;dom_esgoto_bacia;dom_esgoto_bacia_n_validos;dom_esgoto_bacia_n_total;dom_esgoto_bacia_completude;sigilo_dom_esgoto_bacia;n_resp_bacia;n_resp_bacia_n_validos;n_resp_bacia_n_total;n_resp_bacia_completude;sigilo_n_resp_bacia;renda_resp;renda_resp_bacia;renda_resp_bacia_n_validos;renda_resp_bacia_n_total;renda_resp_bacia_completude;sigilo_renda_resp_bacia;referencia;mun_referencia;populacao;mun_populacao;moradores_demografia;mun_moradores_demografia;homens;mun_homens;mun_mulheres;criancas_0_4;mun_criancas_0_4;criancas_5_9;mun_criancas_5_9;idosos_60_69;mun_idosos_60_69;idosos_70_mais;mun_idosos_70_mais;mun_indigenas;mun_pretos_pardos;dom_ocupados_oficial;mun_dom_ocupados_oficial;dom_improvisados;mun_dom_improvisados;dom_coletivos_com_morador;mun_dom_coletivos_com_morador;dom_agua_rede;mun_dom_agua_rede;dom_esgoto_rede;mun_dom_esgoto_rede;entorno_dom_total;mun_entorno_dom_total;entorno_dom_via_pavimentada;mun_entorno_dom_via_pavimentada;entorno_dom_bueiro;mun_entorno_dom_bueiro;entorno_dom_iluminacao;mun_entorno_dom_iluminacao;entorno_dom_ponto_onibus;mun_entorno_dom_ponto_onibus;entorno_dom_rampa;mun_entorno_dom_rampa;entorno_dom_sem_arvore;mun_entorno_dom_sem_arvore;entorno_dom_1_2_arvores;mun_entorno_dom_1_2_arvores;entorno_dom_3_4_arvores;mun_entorno_dom_3_4_arvores;entorno_dom_5_mais_arvores;mun_entorno_dom_5_mais_arvores;entorno_pavimentada_pct;mun_entorno_pavimentada_pct;entorno_bueiro_pct;mun_entorno_bueiro_pct;entorno_iluminacao_pct;mun_entorno_iluminacao_pct;entorno_ponto_onibus_pct;mun_entorno_ponto_onibus_pct;entorno_rampa_pct;mun_entorno_rampa_pct;entorno_faces_total;mun_entorno_faces_total;entorno_moradores_total;mun_entorno_moradores_total;pcd_pessoas_2mais;mun_pcd_pessoas_2mais;pcd_pct_2mais;mun_pcd_pct_2mais;tea_pessoas;mun_tea_pessoas;tea_pct;mun_tea_pct;fonte_pcd;mun_fonte_pcd;fonte_tea;mun_fonte_tea;agregados_ibge_referencia;mun_ubs_iede;mun_hospitais_iede;mun_escolas_iede;mun_bombeiros_iede;mun_servicos_cobertura;mun_icm_faixa;mun_icm_pontos;mun_icm_prioritario;mun_ubs_iede_status;mun_hospitais_iede_status;mun_escolas_iede_status;mun_bombeiros_iede_status;mun_icm_atualizado_em;mun_icm_versao
4314001;Paraí;100.0;7194;2985;3605;365;396;956;742;0;748;2654;1858;315;2654;False;False;False;True;True;True;True;True;True;False;False;True;False;False;59.1;False;7194.0;False;7194;2985;100.0;ponto_representativo_setor_2022;total;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;18;18;59.1;False;1;1;1.0;18;18;1.0;18;18;1.0;18;18;1.0;18;18;1.0;16;18;0.888889;17;18;0.944444;17;18;0.944444;17;18;0.944444;17;18;0.944444;16;18;0.888889;18;18;1.0;17;18;0.944444;18;18;1.0;18;18;1.0;18;18;1.0;18;18;1.0;2985.0;18;18;1.0;False;3605.0;18;18;1.0;False;365.0;16;18;0.888889;True;396.0;17;18;0.944444;True;956.0;17;18;0.944444;True;742.0;17;18;0.944444;True;0.0;17;18;0.944444;True;748.0;16;18;0.888889;True;2654.0;18;18;1.0;False;1858.0;18;18;1.0;False;315.0;17;18;0.944444;True;2654.0;18;18;1.0;False;3764.0;3764.0;16;18;0.888889;False;Censo 2022;Censo 2022;7194;7194;7194;7194;3589;3589;3605;372;372;400;400;960;960;742;742;0;790;2654;2654;0;0;0;0;1858;1858;315;315;1683;1683;1635;1635;1604;1604;1675;1675;180;180;302;302;306;306;330;330;370;370;677;677;97.15;97.15;95.31;95.31;99.52;99.52;10.7;10.7;17.94;17.94;735;735;4453;4453;314;314;4.5;4.5;35;35;0.5;0.5;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;3;;;;cadastro_IEDE_parcial_nao_inventario;A;10;não;published;unknown;unknown;unknown;2026-08-13;base_completa_icm_082026.xlsx
4314076;Passo do Sobrado;62.6;6025;2956;3075;322;326;805;619;0;671;2381;1698;41;2381;False;False;False;True;False;False;False;False;True;False;False;True;False;False;22.7;False;4128.0;False;6025;2956;62.6;ponto_representativo_setor_2022;parcial;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;14;8;24.9;False;1;1;1.0;14;14;1.0;14;14;1.0;14;14;1.0;14;14;1.0;13;14;0.928571;14;14;1.0;14;14;1.0;14;14;1.0;14;14;1.0;13;14;0.928571;14;14;1.0;9;14;0.642857;14;14;1.0;14;14;1.0;14;14;1.0;8;8;1.0;2020.0;8;8;1.0;False;2132.0;8;8;1.0;False;231.0;8;8;1.0;False;221.0;8;8;1.0;False;549.0;8;8;1.0;False;440.0;8;8;1.0;False;0.0;8;8;1.0;False;558.0;8;8;1.0;False;1647.0;8;8;1.0;False;1255.0;8;8;1.0;False;41.0;6;8;0.75;True;1647.0;8;8;1.0;False;2226.0;2217.0;8;8;1.0;False;Censo 2022;Censo 2022;6025;6025;6025;6025;2950;2950;3075;332;332;326;326;805;805;619;619;0;688;2381;2381;0;0;29;29;1698;1698;41;41;683;683;485;485;466;466;672;672;46;46;125;125;88;88;99;99;147;147;349;349;71.01;71.01;68.23;68.23;98.39;98.39;6.73;6.73;18.3;18.3;235;235;1626;1626;212;212;3.6;3.6;28;28;0.5;0.5;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;2;;1;1;cadastro_IEDE_parcial_nao_inventario;B;8;não;published;unknown;published;published;2026-08-13;base_completa_icm_082026.xlsx
4314100;Passo Fundo;2.4;206215;95786;108243;12417;13113;19697;15523;259;44114;81729;77749;40548;81729;False;False;True;True;True;True;True;True;True;True;True;True;True;True;262.8;False;112.0;False;206215;95786;2.4;ponto_representativo_setor_2022;parcial;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;321;1;5.8;False;1;1;1.0;321;321;1.0;321;321;1.0;314;321;0.978193;314;321;0.978193;292;321;0.909657;289;321;0.900312;304;321;0.94704;293;321;0.912773;261;321;0.813084;292;321;0.909657;312;321;0.971963;305;321;0.950156;314;321;0.978193;314;321;0.978193;321;321;1.0;1;1;1.0;63.0;1;1;1.0;False;58.0;1;1;1.0;False;;0;1;0.0;True;8.0;1;1;1.0;False;17.0;1;1;1.0;False;19.0;1;1;1.0;False;0.0;1;1;1.0;False;;0;1;0.0;True;47.0;1;1;1.0;False;40.0;1;1;1.0;False;;0;1;0.0;True;47.0;1;1;1.0;False;3829.0;2457.0;1;1;1.0;False;Censo 2022;Censo 2022;206215;206215;205710;205710;97467;97467;108243;12482;12482;13200;13200;19750;19750;15606;15606;259;44549;81729;81729;18;18;742;742;77749;77749;40548;40548;80019;80019;77615;77615;70622;70622;78232;78232;17420;17420;17685;17685;25459;25459;18191;18191;12493;12493;23601;23601;97.0;97.0;88.26;88.26;97.77;97.77;21.77;21.77;22.1;22.1;11421;11421;200001;200001;13412;13412;6.7;6.7;2803;2803;1.4;1.4;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;73;;;1;cadastro_IEDE_parcial_nao_inventario;A;15;não;published;unknown;unknown;published;2026-08-13;base_completa_icm_082026.xlsx
4314159;Paverama;99.9;7978;4078;3972;420;476;994;857;4;757;3149;2697;18;3149;False;False;False;True;True;False;False;True;True;False;False;True;False;False;46.4;False;7978.0;False;7978;4078;99.9;ponto_representativo_setor_2022;parcial;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;25;25;46.4;False;1;1;1.0;25;25;1.0;25;25;1.0;25;25;1.0;25;25;1.0;20;25;0.8;19;25;0.76;25;25;1.0;25;25;1.0;22;25;0.88;19;25;0.76;25;25;1.0;21;25;0.84;25;25;1.0;25;25;1.0;25;25;1.0;25;25;1.0;4078.0;25;25;1.0;False;3972.0;25;25;1.0;False;420.0;20;25;0.8;True;476.0;19;25;0.76;True;994.0;25;25;1.0;False;857.0;25;25;1.0;False;4.0;22;25;0.88;True;757.0;19;25;0.76;True;3149.0;25;25;1.0;False;2697.0;25;25;1.0;False;18.0;21;25;0.84;True;3149.0;25;25;1.0;False;2081.0;2081.0;25;25;1.0;False;Censo 2022;Censo 2022;7978;7978;7978;7978;4006;4006;3972;435;435;492;492;994;994;857;857;4;785;3149;3149;0;0;55;55;2697;2697;18;18;1785;1785;1062;1062;1281;1281;1757;1757;215;215;376;376;952;952;270;270;192;192;371;371;59.5;59.5;71.76;71.76;98.43;98.43;12.04;12.04;21.06;21.06;541;541;4492;4492;561;561;7.2;7.2;36;36;0.4;0.4;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;3;;13;;cadastro_IEDE_parcial_nao_inventario;D;7;sim;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
4314548;Pinto Bandeira;100.0;2723;1267;1350;136;127;399;390;21;158;919;391;5;919;False;False;False;True;True;False;True;False;True;False;True;False;False;False;26.0;False;2723.0;False;2723;1267;100.0;ponto_representativo_setor_2022;total;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;10;10;26.0;False;1;1;1.0;10;10;1.0;10;10;1.0;10;10;1.0;10;10;1.0;8;10;0.8;8;10;0.8;10;10;1.0;8;10;0.8;10;10;1.0;6;10;0.6;7;10;0.7;10;10;1.0;10;10;1.0;10;10;1.0;10;10;1.0;10;10;1.0;1267.0;10;10;1.0;False;1350.0;10;10;1.0;False;136.0;8;10;0.8;True;127.0;8;10;0.8;True;399.0;10;10;1.0;False;390.0;8;10;0.8;True;21.0;10;10;1.0;False;158.0;6;10;0.6;True;919.0;10;10;1.0;False;391.0;7;10;0.7;True;5.0;10;10;1.0;False;919.0;10;10;1.0;False;3773.0;3773.0;10;10;1.0;False;Censo 2022;Censo 2022;2723;2723;2723;2723;1373;1373;1350;139;139;127;127;399;399;393;393;21;227;919;919;0;0;30;30;391;391;5;5;328;328;210;210;269;269;320;320;42;42;12;12;196;196;57;57;13;13;62;62;64.02;64.02;82.01;82.01;97.56;97.56;12.8;12.8;3.66;3.66;120;120;827;827;129;129;4.8;4.8;19;19;0.7;0.7;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;1;;4;;cadastro_IEDE_parcial_nao_inventario;D;5;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
4314753;Poço das Antas;99.5;2171;1043;1064;100;106;279;303;0;159;842;784;0;842;False;False;False;True;True;False;True;True;True;False;False;True;False;False;32.1;False;2171.0;False;2171;1043;99.5;ponto_representativo_setor_2022;parcial;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;8;8;32.3;False;1;1;1.0;8;8;1.0;8;8;1.0;8;8;1.0;8;8;1.0;5;8;0.625;5;8;0.625;8;8;1.0;7;8;0.875;7;8;0.875;4;8;0.5;8;8;1.0;7;8;0.875;8;8;1.0;8;8;1.0;8;8;1.0;8;8;1.0;1043.0;8;8;1.0;False;1064.0;8;8;1.0;False;100.0;5;8;0.625;True;106.0;5;8;0.625;True;279.0;8;8;1.0;False;303.0;7;8;0.875;True;0.0;7;8;0.875;True;159.0;4;8;0.5;True;842.0;8;8;1.0;False;784.0;8;8;1.0;False;0.0;7;8;0.875;True;842.0;8;8;1.0;False;2712.0;2712.0;8;8;1.0;False;Censo 2022;Censo 2022;2171;2171;2171;2171;1107;1107;1064;109;109;114;114;279;279;303;303;0;187;842;842;0;0;0;0;784;784;0;0;408;408;371;371;382;382;408;408;89;89;49;49;357;357;14;14;18;18;19;19;90.93;90.93;93.63;93.63;100.0;100.0;21.81;21.81;12.01;12.01;229;229;1066;1066;56;56;2.6;2.6;19;19;0.9;0.9;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;1;;4;;cadastro_IEDE_parcial_nao_inventario;C;6;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
4315131;Pouso Novo;100.0;1739;801;841;95;75;233;266;0;213;664;404;10;664;False;False;True;True;True;True;True;True;True;True;True;True;True;True;16.5;False;1739.0;False;1739;801;100.0;ponto_representativo_setor_2022;total;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;8;8;16.5;False;1;1;1.0;8;8;1.0;8;8;1.0;7;8;0.875;7;8;0.875;6;8;0.75;5;8;0.625;6;8;0.75;6;8;0.75;7;8;0.875;4;8;0.5;7;8;0.875;7;8;0.875;7;8;0.875;7;8;0.875;8;8;1.0;8;8;1.0;801.0;8;8;1.0;False;841.0;7;8;0.875;True;95.0;6;8;0.75;True;75.0;5;8;0.625;True;233.0;6;8;0.75;True;266.0;6;8;0.75;True;0.0;7;8;0.875;True;213.0;4;8;0.5;True;664.0;7;8;0.875;True;404.0;7;8;0.875;True;10.0;7;8;0.875;True;664.0;7;8;0.875;True;2534.0;2534.0;6;8;0.75;True;Censo 2022;Censo 2022;1739;1739;1738;1738;897;897;841;95;95;85;85;241;241;272;272;0;335;664;664;0;0;0;0;404;404;10;10;298;298;197;197;181;181;293;293;45;45;71;71;57;57;52;52;30;30;159;159;66.11;66.11;60.74;60.74;98.32;98.32;15.1;15.1;23.83;23.83;147;147;745;745;146;146;8.5;8.5;7;7;0.4;0.4;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;1;;3;;cadastro_IEDE_parcial_nao_inventario;A;11;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
4315156;Progresso;100.0;5340;2723;2608;221;208;744;598;0;413;2105;1400;34;2105;False;False;True;True;True;True;True;True;True;True;True;True;True;True;20.8;False;5340.0;False;5340;2723;100.0;ponto_representativo_setor_2022;total;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;24;24;20.8;False;1;1;1.0;24;24;1.0;24;24;1.0;23;24;0.958333;23;24;0.958333;14;24;0.583333;17;24;0.708333;22;24;0.916667;21;24;0.875;23;24;0.958333;18;24;0.75;22;24;0.916667;20;24;0.833333;23;24;0.958333;23;24;0.958333;24;24;1.0;24;24;1.0;2723.0;24;24;1.0;False;2608.0;23;24;0.958333;True;221.0;14;24;0.583333;True;208.0;17;24;0.708333;True;744.0;22;24;0.916667;True;598.0;21;24;0.875;True;0.0;23;24;0.958333;True;413.0;18;24;0.75;True;2105.0;23;24;0.958333;True;1400.0;22;24;0.916667;True;34.0;20;24;0.833333;True;2105.0;23;24;0.958333;True;2160.0;2160.0;23;24;0.958333;True;Censo 2022;Censo 2022;5340;5340;5325;5325;2717;2717;2608;244;244;229;229;744;744;606;606;0;459;2105;2105;0;0;0;0;1400;1400;34;34;723;723;513;513;528;528;720;720;31;31;79;79;324;324;97;97;70;70;232;232;70.95;70.95;73.03;73.03;99.59;99.59;4.29;4.29;10.93;10.93;231;231;1748;1748;199;199;3.8;3.8;27;27;0.5;0.5;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;4;1;9;;cadastro_IEDE_parcial_nao_inventario;D;8;sim;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
4315172;Protásio Alves;100.0;2025;950;971;84;119;280;271;0;179;752;651;0;752;False;False;False;False;False;False;False;False;True;False;False;True;False;False;11.8;False;2025.0;False;2025;950;100.0;ponto_representativo_setor_2022;total;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;6;6;11.8;False;1;1;1.0;6;6;1.0;6;6;1.0;6;6;1.0;6;6;1.0;6;6;1.0;6;6;1.0;6;6;1.0;6;6;1.0;6;6;1.0;3;6;0.5;6;6;1.0;4;6;0.666667;6;6;1.0;6;6;1.0;6;6;1.0;6;6;1.0;950.0;6;6;1.0;False;971.0;6;6;1.0;False;84.0;6;6;1.0;False;119.0;6;6;1.0;False;280.0;6;6;1.0;False;271.0;6;6;1.0;False;0.0;6;6;1.0;False;179.0;3;6;0.5;True;752.0;6;6;1.0;False;651.0;6;6;1.0;False;0.0;4;6;0.666667;True;752.0;6;6;1.0;False;3989.0;3989.0;6;6;1.0;False;Censo 2022;Censo 2022;2025;2025;2025;2025;1054;1054;971;84;84;119;119;280;280;271;271;0;275;752;752;0;0;0;0;651;651;0;0;210;210;208;208;202;202;208;208;13;13;116;116;39;39;19;19;26;26;126;126;99.05;99.05;96.19;96.19;99.05;99.05;6.19;6.19;55.24;55.24;150;150;538;538;91;91;4.6;4.6;6;6;0.3;0.3;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;1;;3;;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
4315206;Putinga;100.0;3747;1745;1869;148;165;567;576;0;244;1365;692;21;1365;False;False;True;True;True;True;True;True;True;True;True;True;True;True;17.3;False;3747.0;False;3747;1745;100.0;ponto_representativo_setor_2022;total;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;16;16;17.3;False;1;1;1.0;16;16;1.0;16;16;1.0;15;16;0.9375;15;16;0.9375;8;16;0.5;10;16;0.625;13;16;0.8125;14;16;0.875;15;16;0.9375;8;16;0.5;15;16;0.9375;15;16;0.9375;15;16;0.9375;15;16;0.9375;16;16;1.0;16;16;1.0;1745.0;16;16;1.0;False;1869.0;15;16;0.9375;True;148.0;8;16;0.5;True;165.0;10;16;0.625;True;567.0;13;16;0.8125;True;576.0;14;16;0.875;True;0.0;15;16;0.9375;True;244.0;8;16;0.5;True;1365.0;15;16;0.9375;True;692.0;15;16;0.9375;True;21.0;15;16;0.9375;True;1365.0;15;16;0.9375;True;2756.0;2756.0;15;16;0.9375;True;Censo 2022;Censo 2022;3747;3747;3745;3745;1876;1876;1869;167;167;174;174;575;575;576;576;0;309;1365;1365;0;0;0;0;692;692;21;21;666;666;563;563;585;585;666;666;0;0;41;41;419;419;101;101;61;61;85;85;84.53;84.53;87.84;87.84;100.0;100.0;0.0;0.0;6.16;6.16;231;231;1705;1705;241;241;6.5;6.5;17;17;0.5;0.5;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;2;1;5;;cadastro_IEDE_parcial_nao_inventario;B;13;sim;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
4315453;Relvado;100.0;1796;869;912;45;55;311;333;0;111;695;608;9;695;False;False;False;True;True;False;False;False;True;False;False;True;False;False;16.6;False;1796.0;False;1796;869;100.0;ponto_representativo_setor_2022;total;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;9;9;16.6;False;1;1;1.0;9;9;1.0;9;9;1.0;9;9;1.0;9;9;1.0;3;9;0.333333;6;9;0.666667;9;9;1.0;9;9;1.0;9;9;1.0;6;9;0.666667;9;9;1.0;7;9;0.777778;9;9;1.0;9;9;1.0;9;9;1.0;9;9;1.0;869.0;9;9;1.0;False;912.0;9;9;1.0;False;45.0;3;9;0.333333;True;55.0;6;9;0.666667;True;311.0;9;9;1.0;False;333.0;9;9;1.0;False;0.0;9;9;1.0;False;111.0;6;9;0.666667;True;695.0;9;9;1.0;False;608.0;9;9;1.0;False;9.0;7;9;0.777778;True;695.0;9;9;1.0;False;2269.0;2269.0;9;9;1.0;False;Censo 2022;Censo 2022;1796;1796;1796;1796;884;884;912;73;73;62;62;311;311;333;333;0;148;695;695;0;0;12;12;608;608;9;9;307;307;297;297;294;294;305;305;24;24;40;40;104;104;65;65;36;36;102;102;96.74;96.74;95.77;95.77;99.35;99.35;7.82;7.82;13.03;13.03;135;135;737;737;162;162;9.2;9.2;5;5;0.3;0.3;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;1;;3;;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
4315800;Roca Sales;100.0;10418;4860;5338;570;583;1311;1197;7;1471;4049;3128;274;4049;False;False;False;True;True;False;False;False;True;False;True;True;False;False;50.0;False;10418.0;False;10418;4860;100.0;ponto_representativo_setor_2022;total;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;23;23;50.0;False;1;1;1.0;23;23;1.0;23;23;1.0;23;23;1.0;23;23;1.0;21;23;0.913043;20;23;0.869565;23;23;1.0;23;23;1.0;23;23;1.0;16;23;0.695652;22;23;0.956522;17;23;0.73913;23;23;1.0;23;23;1.0;23;23;1.0;23;23;1.0;4860.0;23;23;1.0;False;5338.0;23;23;1.0;False;570.0;21;23;0.913043;True;583.0;20;23;0.869565;True;1311.0;23;23;1.0;False;1197.0;23;23;1.0;False;7.0;23;23;1.0;False;1471.0;16;23;0.695652;True;4049.0;23;23;1.0;False;3128.0;22;23;0.956522;True;274.0;17;23;0.73913;True;4049.0;23;23;1.0;False;2558.0;2558.0;23;23;1.0;False;Censo 2022;Censo 2022;10418;10418;10418;10418;5080;5080;5338;581;581;593;593;1311;1311;1197;1197;7;1577;4049;4049;0;0;67;67;3128;3128;274;274;2882;2882;2436;2436;2529;2529;2875;2875;336;336;371;371;755;755;453;453;309;309;1365;1365;84.52;84.52;87.75;87.75;99.76;99.76;11.66;11.66;12.87;12.87;747;747;7412;7412;668;668;6.5;6.5;50;50;0.5;0.5;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;3;1;12;;cadastro_IEDE_parcial_nao_inventario;C;11;sim;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
4316501;Salvador do Sul;34.0;6879;3134;3459;359;353;751;612;6;631;2669;2447;122;2669;False;False;False;True;True;True;True;True;True;False;False;True;False;False;69.3;False;756.0;False;6879;3134;34.0;ponto_representativo_setor_2022;parcial;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;21;4;22.4;False;1;1;1.0;21;21;1.0;21;21;1.0;21;21;1.0;21;21;1.0;18;21;0.857143;16;21;0.761905;19;21;0.904762;19;21;0.904762;19;21;0.904762;17;21;0.809524;21;21;1.0;16;21;0.761905;21;21;1.0;21;21;1.0;21;21;1.0;4;4;1.0;384.0;4;4;1.0;False;373.0;4;4;1.0;False;30.0;3;4;0.75;True;35.0;2;4;0.5;True;103.0;3;4;0.75;True;85.0;3;4;0.75;True;0.0;4;4;1.0;False;33.0;3;4;0.75;True;285.0;4;4;1.0;False;233.0;4;4;1.0;False;0.0;3;4;0.75;True;285.0;4;4;1.0;False;2810.0;2272.0;4;4;1.0;False;Censo 2022;Censo 2022;6879;6879;6879;6879;3420;3420;3459;377;377;376;376;757;757;617;617;6;658;2669;2669;0;0;18;18;2447;2447;122;122;1697;1697;1674;1674;1637;1637;1696;1696;379;379;611;611;444;444;411;411;197;197;645;645;98.64;98.64;96.46;96.46;99.94;99.94;22.33;22.33;36.0;36.0;399;399;4234;4234;449;449;6.7;6.7;157;157;2.3;2.3;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;5;1;9;1;cadastro_IEDE_parcial_nao_inventario;D;7;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
