element,time_value,q_m3s,pathname
Zona_86472000_LIVE,66664980,598.048543144252,//Zona_86472000_LIVE/FLOW/01Oct2026/1Hour/RUN:Forecast/
Zona_86472000_LIVE,66665040,587.9324593427937,//Zona_86472000_LIVE/FLOW/01Oct2026/1Hour/RUN:Forecast/
Zona_86472000_LIVE,66665100,578.0106857290083,//Zona_86472000_LIVE/FLOW/01Oct2026/1Hour/RUN:Forecast/
Zona_86472000_LIVE,66665160,568.2792110743065,//Zona_86472000_LIVE/FLOW/01Oct2026/1Hour/RUN:Forecast/
Zona_86472000_LIVE,66665220,558.7341099090311,//Zona_86472000_LIVE/FLOW/01Oct2026/1Hour/RUN:Forecast/
Zona_02851072_LIVE,66664860,374.54605589936466,//Zona_02851072_LIVE/FLOW/01Oct2026/1Hour/RUN:Forecast/
Zona_02851072_LIVE,66664920,368.8903773549096,//Zona_02851072_LIVE/FLOW/01Oct2026/1Hour/RUN:Forecast/
Zona_02851072_LIVE,66664980,363.33515874280613,//Zona_02851072_LIVE/FLOW/01Oct2026/1Hour/RUN:Forecast/
Zona_02851072_LIVE,66665040,357.87841278755945,//Zona_02851072_LIVE/FLOW/01Oct2026/1Hour/RUN:Forecast/
Zona_02851072_LIVE,66665100,352.5181938481786,//Zona_02851072_LIVE/FLOW/01Oct2026/1Hour/RUN:Forecast/
Zona_02851072_LIVE,66665160,347.25259702202965,//Zona_02851072_LIVE/FLOW/01Oct2026/1Hour/RUN:Forecast/
Zona_02851072_LIVE,66665220,342.07975726820825,//Zona_02851072_LIVE/FLOW/01Oct2026/1Hour/RUN:Forecast/
Saida_LIVE,66664860,993.4261823866178,//Saida_LIVE/FLOW/01Oct2026/1Hour/RUN:Forecast/
Saida_LIVE,66664920,977.2534133800591,//Saida_LIVE/FLOW/01Oct2026/1Hour/RUN:Forecast/
Saida_LIVE,66664980,961.3837018870581,//Saida_LIVE/FLOW/01Oct2026/1Hour/RUN:Forecast/
Saida_LIVE,66665040,945.8108721303531,//Saida_LIVE/FLOW/01Oct2026/1Hour/RUN:Forecast/
Saida_LIVE,66665100,930.5288795771869,//Saida_LIVE/FLOW/01Oct2026/1Hour/RUN:Forecast/
Saida_LIVE,66665160,915.5318080963361,//Saida_LIVE/FLOW/01Oct2026/1Hour/RUN:Forecast/
Saida_LIVE,66665220,900.8138671772393,//Saida_LIVE/FLOW/01Oct2026/1Hour/RUN:Forecast/
