MODELO;HORIZONTE_H;MELHOR_MODELO_HORIZONTE;CONJUNTO;EVENTO;COD_SEQUENCIAL;DATA_HORA_BASE;COD_FUTURO_ESPERADO;NIVEL_ATUAL_CM;NIVEL_FUTURO_CM;RNA_FINAL_CM;PERSISTENCIA_CM;ALVO_FONTE_CM;EVENTO_ALVO_FONTE;DIF_ALVO_X_FONTE_CM;ERRO_RNA_CM;ERRO_ABS_RNA_CM;ERRO_PERSISTENCIA_CM;ERRO_ABS_PERSISTENCIA_CM;GANHO_ABS_VS_PERSISTENCIA_CM;GANHO_SSE_VS_PERSISTENCIA;DIF_RNA_ANTERIOR_CM;PERS_EVENTO;MAE_EVENTO_CM;SHAPE_EVENTO;N_INPUTS;INPUTS_USADOS;N_INPUTS_NAO_NUMERICOS;FLAG_ALVO_FONTE_DIVERGENTE;FLAG_EVENTO_FONTE_DIVERGENTE;FLAG_RNA_PIOR_QUE_PERSISTENCIA;FLAG_PLATO_PROXIMO_0_1CM;INPUT_nivel_86510000;INPUT_difn1h_86510000;INPUT_difn2h_86510000;INPUT_difn4h_86510000;INPUT_acel1h_86510000;INPUT_acel2h_86510000;INPUT_acel4h_86510000;INPUT_acel8h_86510000;INPUT_acel12h_86510000;INPUT_nivel_86472000;INPUT_difn1h_86472000;INPUT_difn2h_86472000;INPUT_difn4h_86472000;INPUT_acel12h_86472000;INPUT_acel20h_86472000;LIMIAR_P95_ERRO_ABS_MODELO_CM;FLAG_ERRO_ABS_P95_MODELO;INPUT_nivel_86298000;INPUT_difn2h_86298000;INPUT_difn4h_86298000;INPUT_acel12h_86298000;INPUT_acel20h_86298000;INPUT_difn8h_86510000;INPUT_acel20h_86510000;INPUT_difn8h_86472000;INPUT_acel4h_86472000;INPUT_chuva_med_4est_acum_18h;INPUT_chuva_med_4est_acum_24h;INPUT_chuva_med_4est_acum_48h;INPUT_chuva_dif_0_24_menos_24_48h
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;4;201807270600;2018-07-27 06:00;201807270800;808.000;780.000;773.986;808.000;780.000;4;0.000000;-6.014;6.014;28.000;28.000;21.986;747.831804;-10.882;0.9438500961350668;6.1824218236731046;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;808.000000;-17.000000;-35.000000;-65.000000;1.000000;-5.000000;-38.000000;-135.000000;-376.000000;854.000000;-6.000000;-18.000000;-55.000000;-299.000000;-387.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;4;201807270700;2018-07-27 07:00;201807270900;794.000;768.000;764.199;794.000;768.000;4;0.000000;-3.801;3.801;26.000;26.000;22.199;661.553577;-9.787;0.9438500961350668;6.1824218236731046;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;794.000000;-14.000000;-31.000000;-61.000000;3.000000;-1.000000;-14.000000;-139.000000;-334.000000;845.000000;-9.000000;-15.000000;-50.000000;-320.000000;-446.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;4;201807270800;2018-07-27 08:00;201807271000;780.000;759.000;752.102;780.000;759.000;4;0.000000;-6.898;6.898;21.000;21.000;14.102;393.422050;-12.097;0.9438500961350668;6.1824218236731046;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;780.000000;-14.000000;-28.000000;-63.000000;0.000000;7.000000;-12.000000;-126.000000;-308.000000;838.000000;-7.000000;-16.000000;-34.000000;-327.000000;-529.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;4;201807270900;2018-07-27 09:00;201807271100;768.000;747.000;740.645;768.000;747.000;4;0.000000;-6.355;6.355;21.000;21.000;14.645;400.615518;-11.457;0.9438500961350668;6.1824218236731046;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;768.000000;-12.000000;-26.000000;-57.000000;2.000000;5.000000;3.000000;-113.000000;-305.000000;826.000000;-12.000000;-19.000000;-34.000000;-313.000000;-584.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;4;201807271000;2018-07-27 10:00;201807271200;759.000;736.000;733.831;759.000;736.000;4;0.000000;-2.169;2.169;23.000;23.000;20.831;524.295961;-6.814;0.9438500961350668;6.1824218236731046;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;759.000000;-9.000000;-21.000000;-49.000000;3.000000;7.000000;16.000000;-101.000000;-284.000000;818.000000;-8.000000;-20.000000;-36.000000;-268.000000;-612.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;4;201807271100;2018-07-27 11:00;201807271300;747.000;727.000;719.430;747.000;727.000;4;0.000000;-7.570;7.570;20.000;20.000;12.430;342.692204;-14.401;0.9438500961350668;6.1824218236731046;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;747.000000;-12.000000;-21.000000;-47.000000;-3.000000;5.000000;14.000000;-78.000000;-276.000000;811.000000;-7.000000;-15.000000;-34.000000;-222.000000;-618.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;4;201807271200;2018-07-27 12:00;201807271400;736.000;719.000;708.976;736.000;719.000;4;0.000000;-10.024;10.024;17.000;17.000;6.976;188.519858;-10.454;0.9438500961350668;6.1824218236731046;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;736.000000;-11.000000;-23.000000;-44.000000;1.000000;-2.000000;19.000000;-61.000000;-246.000000;802.000000;-9.000000;-16.000000;-36.000000;-160.000000;-594.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;4;201807271300;2018-07-27 13:00;201807271500;727.000;705.000;703.067;727.000;705.000;4;0.000000;-1.933;1.933;22.000;22.000;20.067;480.265289;-5.909;0.9438500961350668;6.1824218236731046;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;727.000000;-9.000000;-20.000000;-41.000000;2.000000;1.000000;16.000000;-25.000000;-209.000000;796.000000;-6.000000;-15.000000;-30.000000;-115.000000;-606.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;4;201807271400;2018-07-27 14:00;201807271600;719.000;696.000;694.293;719.000;696.000;4;0.000000;-1.707;1.707;23.000;23.000;21.293;526.086079;-8.774;0.9438500961350668;6.1824218236731046;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;719.000000;-8.000000;-17.000000;-40.000000;1.000000;6.000000;9.000000;3.000000;-170.000000;783.000000;-13.000000;-19.000000;-35.000000;-96.000000;-625.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;4;201807271500;2018-07-27 15:00;201807271700;705.000;684.000;673.965;705.000;684.000;4;0.000000;-10.035;10.035;21.000;21.000;10.965;340.298304;-20.328;0.9438500961350668;6.1824218236731046;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;705.000000;-14.000000;-22.000000;-42.000000;-6.000000;-2.000000;5.000000;19.000000;-134.000000;773.000000;-10.000000;-23.000000;-38.000000;-76.000000;-674.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;4;201807271600;2018-07-27 16:00;201807271800;696.000;676.000;671.561;696.000;676.000;4;0.000000;-4.439;4.439;20.000;20.000;15.561;380.292978;-2.404;0.9438500961350668;6.1824218236731046;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;696.000000;-9.000000;-23.000000;-40.000000;5.000000;-6.000000;4.000000;30.000000;-108.000000;764.000000;-9.000000;-19.000000;-38.000000;-48.000000;-705.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;4;201807271700;2018-07-27 17:00;201807271900;684.000;665.000;657.240;684.000;665.000;4;0.000000;-7.760;7.760;19.000;19.000;11.240;300.787446;-14.320;0.9438500961350668;6.1824218236731046;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;684.000000;-12.000000;-21.000000;-43.000000;-3.000000;1.000000;-2.000000;33.000000;-77.000000;757.000000;-7.000000;-16.000000;-39.000000;-25.000000;-715.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;4;201807271800;2018-07-27 18:00;201807272000;676.000;655.000;653.504;676.000;655.000;4;0.000000;-1.496;1.496;21.000;21.000;19.504;438.762082;-3.736;0.9438500961350668;6.1824218236731046;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;676.000000;-8.000000;-20.000000;-43.000000;4.000000;3.000000;-3.000000;31.000000;-54.000000;746.000000;-11.000000;-18.000000;-37.000000;-20.000000;-684.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;4;201807271900;2018-07-27 19:00;201807272100;665.000;646.000;640.768;665.000;646.000;4;0.000000;-5.232;5.232;19.000;19.000;13.768;333.622365;-12.736;0.9438500961350668;6.1824218236731046;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;665.000000;-11.000000;-19.000000;-40.000000;-3.000000;2.000000;2.000000;26.000000;-38.000000;742.000000;-4.000000;-15.000000;-31.000000;14.000000;-591.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;4;201807272000;2018-07-27 20:00;201807272200;655.000;638.000;632.571;655.000;638.000;4;0.000000;-5.429;5.429;17.000;17.000;11.571;259.529474;-8.196;0.9438500961350668;6.1824218236731046;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;655.000000;-10.000000;-21.000000;-41.000000;1.000000;-1.000000;-1.000000;26.000000;-16.000000;733.000000;-9.000000;-13.000000;-31.000000;31.000000;-499.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;4;201807272100;2018-07-27 21:00;201807272300;646.000;629.000;624.298;646.000;629.000;4;0.000000;-4.702;4.702;17.000;17.000;12.298;266.888678;-8.274;0.9438500961350668;6.1824218236731046;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;646.000000;-9.000000;-19.000000;-38.000000;1.000000;0.000000;5.000000;17.000000;8.000000;726.000000;-7.000000;-16.000000;-31.000000;50.000000;-424.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;4;201807272200;2018-07-27 22:00;201807280000;638.000;622.000;619.306;638.000;622.000;4;0.000000;-2.694;2.694;16.000;16.000;13.306;248.742490;-4.992;0.9438500961350668;6.1824218236731046;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;638.000000;-8.000000;-17.000000;-38.000000;1.000000;4.000000;5.000000;8.000000;20.000000;721.000000;-5.000000;-12.000000;-25.000000;50.000000;-366.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;4;201807272300;2018-07-27 23:00;201807280100;629.000;614.000;609.113;629.000;614.000;4;0.000000;-4.887;4.887;15.000;15.000;10.113;201.121596;-10.193;0.9438500961350668;6.1824218236731046;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;629.000000;-9.000000;-17.000000;-36.000000;-1.000000;2.000000;4.000000;13.000000;37.000000;714.000000;-7.000000;-12.000000;-28.000000;43.000000;-317.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;4;201807280000;2018-07-28 00:00;201807280200;622.000;606.000;604.352;622.000;606.000;4;0.000000;-1.648;1.648;16.000;16.000;14.352;253.283479;-4.762;0.9438500961350668;6.1824218236731046;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;622.000000;-7.000000;-16.000000;-33.000000;2.000000;1.000000;8.000000;10.000000;44.000000;707.000000;-7.000000;-14.000000;-26.000000;38.000000;-254.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;4;201807280100;2018-07-28 01:00;201807280300;614.000;599.000;594.852;614.000;599.000;4;0.000000;-4.148;4.148;15.000;15.000;10.852;207.790014;-9.500;0.9438500961350668;6.1824218236731046;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;614.000000;-8.000000;-15.000000;-32.000000;-1.000000;2.000000;6.000000;14.000000;45.000000;699.000000;-8.000000;-15.000000;-27.000000;27.000000;-208.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;4;201807280200;2018-07-28 02:00;201807280400;606.000;590.000;587.683;606.000;590.000;4;0.000000;-2.317;2.317;16.000;16.000;13.683;250.629287;-7.169;0.9438500961350668;6.1824218236731046;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;606.000000;-8.000000;-16.000000;-32.000000;0.000000;0.000000;6.000000;13.000000;41.000000;694.000000;-5.000000;-13.000000;-27.000000;37.000000;-170.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;4;201807280300;2018-07-28 03:00;201807280500;599.000;585.000;581.892;599.000;585.000;4;0.000000;-3.108;3.108;14.000;14.000;10.892;186.338910;-5.791;0.9438500961350668;6.1824218236731046;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;599.000000;-7.000000;-15.000000;-30.000000;1.000000;0.000000;6.000000;16.000000;44.000000;687.000000;-7.000000;-12.000000;-27.000000;36.000000;-134.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;4;201807280400;2018-07-28 04:00;201807280600;590.000;579.000;571.018;590.000;579.000;4;0.000000;-7.982;7.982;11.000;11.000;3.018;57.291279;-10.874;0.9438500961350668;6.1824218236731046;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;590.000000;-9.000000;-16.000000;-32.000000;-2.000000;0.000000;1.000000;16.000000;41.000000;681.000000;-6.000000;-13.000000;-26.000000;25.000000;-87.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;4;201807280500;2018-07-28 05:00;201807280700;585.000;573.000;570.688;585.000;573.000;4;0.000000;-2.312;2.312;12.000;12.000;9.688;138.655510;-0.330;0.9438500961350668;6.1824218236731046;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;585.000000;-5.000000;-14.000000;-29.000000;4.000000;1.000000;3.000000;20.000000;42.000000;674.000000;-7.000000;-13.000000;-25.000000;20.000000;-49.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;4;201807280600;2018-07-28 06:00;201807280800;579.000;563.000;562.746;579.000;563.000;4;0.000000;-0.254;0.254;16.000;16.000;15.746;255.935570;-7.942;0.9438500961350668;6.1824218236731046;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;579.000000;-6.000000;-11.000000;-27.000000;-1.000000;5.000000;5.000000;22.000000;35.000000;668.000000;-6.000000;-13.000000;-26.000000;30.000000;-29.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;4;201807280700;2018-07-28 07:00;201807280900;573.000;555.000;557.762;573.000;555.000;4;0.000000;2.762;2.762;18.000;18.000;15.238;316.369502;-4.984;0.9438500961350668;6.1824218236731046;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;573.000000;-6.000000;-12.000000;-26.000000;0.000000;2.000000;4.000000;20.000000;37.000000;663.000000;-5.000000;-11.000000;-24.000000;24.000000;-18.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;4;201807280800;2018-07-28 08:00;201807281000;563.000;549.000;542.933;563.000;549.000;4;0.000000;-6.067;6.067;14.000;14.000;7.933;159.188608;-14.830;0.9438500961350668;6.1824218236731046;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;563.000000;-10.000000;-16.000000;-27.000000;-4.000000;-5.000000;5.000000;15.000000;33.000000;656.000000;-7.000000;-12.000000;-25.000000;28.000000;-16.000000;26.746;False;;;;;;;;;;;;;
002_MUC_H02_BASE_COMPLETA_Q58_V15_RISE_GATE_NH32_M00_S02;2;True;Treino;4;201807280900;2018-07-28 09:00;201807281100;555.000;544.000;538.860;555.000;544.000;4;0.000000;-5.140;5.140;11.000;11.000;5.860;94.584452;-4.072;0.9438500961350668;6.1824218236731046;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;555.000000;-8.000000;-18.000000;-30.000000;2.000000;-6.000000;-1.000000;11.000000;31.000000;652.000000;-4.000000;-11.000000;-22.000000;26.000000;-2.000000;26.746;False;;;;;;;;;;;;;
