MODELO;HORIZONTE_H;EVENTO;CONJUNTO;N;PERS_EVENTO;MAE_EVENTO;NASH_EVENTO;CORR_EVENTO;RMSE_EVENTO;MAX_ABS_EVENTO;AMPLITUDE_OBSERVADA;RISE_POINTS;FALL_POINTS;SHAPE_OBSERVADA
017_MUC_H12_V24_RAIN18_24_48_RISE_GATE_NH48_M00_S17;12;24;Treino;143;0.9250061312158786;43.41143883182464;0.9740402659153503;0.9869379123344129;72.56052673810332;412.1202203593475;1757.0;45;96;subida_e_descida
017_MUC_H12_V24_RAIN18_24_48_RISE_GATE_NH48_M00_S17;12;30;Treino;53;0.7530975332360087;40.18007886712434;0.716992386109968;0.9020800034572366;51.46325736418197;125.65086148082605;319.0;20;31;subida_e_descida
017_MUC_H12_V24_RAIN18_24_48_RISE_GATE_NH48_M00_S17;12;31;Teste;116;0.822927580075217;66.79464839570092;0.8783979914755903;0.9396529393744372;119.04289602551053;431.18785261223786;1041.0;24;91;subida_e_descida
017_MUC_H12_V24_RAIN18_24_48_RISE_GATE_NH48_M00_S17;12;34;Teste;77;0.8464521060172192;44.97860966468397;0.8291031734832008;0.9149794028112435;59.213429767105374;159.91234236844923;528.0;24;49;subida_e_descida
017_MUC_H12_V24_RAIN18_24_48_RISE_GATE_NH48_M00_S17;12;37;Teste;59;0.7288913913814296;154.7943819174178;0.44562143854818115;0.9100392597413098;190.9520327076306;340.07102171927124;1091.0;36;22;subida_e_descida
018_MUC_H12_V24_RAIN18_24_48_RISE_GATE_NH56_M03_S18;12;18;Validacao;66;0.8178133797739684;41.63011558218592;0.8927545081775572;0.9528750199512176;62.46471930714855;197.3856843149125;1107.0;9;56;subida_e_descida
018_MUC_H12_V24_RAIN18_24_48_RISE_GATE_NH56_M03_S18;12;21;Validacao;66;0.7155775153284819;94.45848270431752;0.7485850042716993;0.8781404251285768;167.31682775402146;530.3209246515813;1090.0;16;48;subida_e_descida
018_MUC_H12_V24_RAIN18_24_48_RISE_GATE_NH56_M03_S18;12;23;Treino;58;0.9018544053638061;31.62052938001247;0.8424113511813609;0.9178745525631908;44.41574724498697;137.8415412331799;358.0;12;41;subida_e_descida
018_MUC_H12_V24_RAIN18_24_48_RISE_GATE_NH56_M03_S18;12;24;Treino;143;0.9194977786297529;45.231543942707326;0.9721335051267859;0.9859767431781139;75.17812323124;420.6774146686312;1757.0;45;96;subida_e_descida
018_MUC_H12_V24_RAIN18_24_48_RISE_GATE_NH56_M03_S18;12;30;Treino;53;0.7418923431612787;41.715516091608244;0.7041486338874969;0.8949964452725325;52.618080499382444;122.4666066847384;319.0;20;31;subida_e_descida
018_MUC_H12_V24_RAIN18_24_48_RISE_GATE_NH56_M03_S18;12;31;Teste;116;0.8276400698499566;62.258172234936836;0.8816342279374995;0.9422690757851253;117.44814913121954;440.96389296163056;1041.0;24;91;subida_e_descida
018_MUC_H12_V24_RAIN18_24_48_RISE_GATE_NH56_M03_S18;12;34;Teste;77;0.858304503250412;43.80182713993157;0.8422947388067623;0.9218138086521085;56.88219004797747;153.15508716815373;528.0;24;49;subida_e_descida
018_MUC_H12_V24_RAIN18_24_48_RISE_GATE_NH56_M03_S18;12;37;Teste;59;0.778164850304897;141.58895649586813;0.5463786569003987;0.9199506558494169;172.73001563005258;351.8603845032169;1091.0;36;22;subida_e_descida
019_MUC_H12_V24_RAIN18_24_48_RISE_GATE_NH64_M06_S19;12;18;Validacao;66;0.806946567260183;41.857417594526275;0.8863576791945216;0.9465770610413894;64.30064321647535;200.0040349172964;1107.0;9;56;subida_e_descida
019_MUC_H12_V24_RAIN18_24_48_RISE_GATE_NH64_M06_S19;12;21;Validacao;66;0.7175414605083477;95.48017133042761;0.7503210318209166;0.8785292695934042;166.7381634220022;515.5942798733745;1090.0;16;48;subida_e_descida
019_MUC_H12_V24_RAIN18_24_48_RISE_GATE_NH64_M06_S19;12;23;Treino;58;0.8999497645566266;32.5081586507352;0.8393531418709903;0.9175441871463891;44.84464859366091;139.16313716715467;358.0;12;41;subida_e_descida
019_MUC_H12_V24_RAIN18_24_48_RISE_GATE_NH64_M06_S19;12;24;Treino;143;0.9198140044071947;44.881596428070836;0.9722429692366683;0.9860240665903064;75.03032201325706;423.99293792375283;1757.0;45;96;subida_e_descida
019_MUC_H12_V24_RAIN18_24_48_RISE_GATE_NH64_M06_S19;12;30;Treino;53;0.74842369867514;41.02280244907684;0.7116350853744813;0.9031342123535852;51.94807045155551;128.42564594195778;319.0;20;31;subida_e_descida
019_MUC_H12_V24_RAIN18_24_48_RISE_GATE_NH64_M06_S19;12;31;Teste;116;0.8265032195237649;63.121825084226856;0.8808535118716363;0.940982274738836;117.83484434658637;425.85493480441505;1041.0;24;91;subida_e_descida
019_MUC_H12_V24_RAIN18_24_48_RISE_GATE_NH64_M06_S19;12;34;Teste;77;0.8581316846879569;43.971343907170436;0.8421023939746666;0.9243220802679286;56.9168675888681;155.55172459098264;528.0;24;49;subida_e_descida
019_MUC_H12_V24_RAIN18_24_48_RISE_GATE_NH64_M06_S19;12;37;Teste;59;0.7587218261965561;147.75551548201142;0.5066204367893581;0.9142279661070488;180.14061883518946;342.9084526869706;1091.0;36;22;subida_e_descida
020_MUC_H12_V24_RAIN18_24_48_RISE_GATE_NH72_M06_S20;12;18;Validacao;66;0.8195752219693365;40.88526973909883;0.8937916295233583;0.9501209851519677;62.16195190247065;201.4899056758362;1107.0;9;56;subida_e_descida
020_MUC_H12_V24_RAIN18_24_48_RISE_GATE_NH72_M06_S20;12;21;Validacao;66;0.7143599023949445;97.31910423995897;0.7475086964304343;0.8762383927973545;167.6745870221754;522.2046288817085;1090.0;16;48;subida_e_descida
020_MUC_H12_V24_RAIN18_24_48_RISE_GATE_NH72_M06_S20;12;23;Treino;58;0.9006061627835933;33.094914712156395;0.8404070955411278;0.9170570855543259;44.69730068024127;135.30859113042243;358.0;12;41;subida_e_descida
020_MUC_H12_V24_RAIN18_24_48_RISE_GATE_NH72_M06_S20;12;24;Treino;143;0.9234779806624216;43.910768455043915;0.973511284244552;0.9866724603913715;73.29608169605221;418.9027019289483;1757.0;45;96;subida_e_descida
020_MUC_H12_V24_RAIN18_24_48_RISE_GATE_NH72_M06_S20;12;30;Treino;53;0.7594608643791991;40.25987745826399;0.7242862426146415;0.9114046294625238;50.79575618211867;126.81975052103758;319.0;20;31;subida_e_descida
020_MUC_H12_V24_RAIN18_24_48_RISE_GATE_NH72_M06_S20;12;31;Teste;116;0.8280171939471003;63.58041171711447;0.8818932126381949;0.9410510823322308;117.3195903015816;427.70442281267856;1041.0;24;91;subida_e_descida
020_MUC_H12_V24_RAIN18_24_48_RISE_GATE_NH72_M06_S20;12;34;Teste;77;0.8444159484723573;45.46702579609585;0.8268369563852045;0.9165528595127044;59.60474348855097;163.80102126343854;528.0;24;49;subida_e_descida
020_MUC_H12_V24_RAIN18_24_48_RISE_GATE_NH72_M06_S20;12;37;Teste;59;0.7504756018804871;148.95072845957247;0.4897580804184354;0.9108914598229992;183.1931119268694;340.6773079303508;1091.0;36;22;subida_e_descida
