x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,atual_cm,delta_2h_cm,delta_4h_cm,target_2h_cm,target_4h_cm,split,event
447,21,32,4,10,28,37,13,37,594,-8,-5,39,2,-7,447,0,-21,447,426,1,12
447,67,87,63,47,73,93,69,52,660,-9,34,172,-10,-1,447,60,61,507,508,1,21
448,-11,-28,-53,6,5,-10,-4,-7,596,11,8,-46,29,16,448,4,16,452,464,1,12
448,-6,-12,-21,0,-1,-2,-6,-3,560,-5,-11,-30,-62,14,448,-11,-19,437,429,1,14
448,-3,-6,-12,0,0,1,3,3,536,-2,-6,-14,4,-15,448,-5,-8,443,440,1,3
448,-2,-4,-9,0,0,1,0,1,538,-2,-3,-11,1,1,448,-4,-8,444,440,1,4
449,-3,-7,-18,1,2,2,-3,-18,531,-3,-5,-16,-12,17,449,-4,-10,445,439,1,7
449,-3,-5,-10,-1,-1,-1,-1,0,534,-2,-4,-11,-3,3,449,-4,-8,445,441,1,7
449,-2,-4,-9,0,1,0,0,1,509,-20,-31,-38,-17,-23,449,-18,-45,431,404,1,7
449,-1,-4,-8,2,1,0,-2,13,572,17,31,21,16,43,449,16,15,465,464,1,4
449,2,6,16,-2,-2,-2,3,3,532,2,6,15,4,4,449,5,11,454,460,1,4
449,3,7,17,-1,-3,4,24,7,612,13,14,26,38,19,449,10,28,459,477,1,21
449,13,24,37,2,5,7,13,15,550,22,37,57,25,25,449,35,101,484,550,1,3
449,24,46,44,2,24,26,-15,25,603,6,16,69,-50,13,449,24,26,473,475,1,20
450,-20,-53,-81,13,1,-12,-11,-15,566,3,5,-86,13,-30,450,-5,-6,445,444,1,14
450,-15,-26,-29,-4,-12,-15,-15,-12,515,1,-10,-52,2,-19,450,-16,-7,434,443,1,7
450,-7,-14,-15,0,-2,-19,-5,-6,530,-5,-11,-39,-5,10,450,-12,-20,438,430,1,4
450,-3,-5,-8,-1,-1,-2,-3,-10,555,14,11,3,29,19,450,3,19,453,469,1,4
450,-2,-4,-10,0,1,0,1,0,540,-1,-4,-11,2,2,450,-5,-8,445,442,1,4
450,1,4,14,-2,-3,-3,13,6,627,15,28,36,57,22,450,21,26,471,476,1,21
450,3,4,9,2,7,-4,-24,-11,540,17,25,33,2,13,450,26,90,476,540,1,4
451,-3,-7,-14,1,0,1,4,4,537,-4,-8,-18,7,-3,451,-7,-13,444,438,1,2
451,-2,-5,-9,1,0,-1,1,-1,529,-11,-12,-21,-9,-17,451,-8,-35,443,416,1,7
452,-7,-14,-24,0,-1,-6,-8,-11,583,-4,-9,-30,-9,7,452,-10,-17,442,435,1,21
452,-4,-9,-20,1,2,2,-6,-11,534,-2,-4,-18,-29,16,452,-5,-10,447,442,1,7
452,-2,-5,-10,1,1,0,1,1,541,-3,-5,-13,-2,1,452,-4,-8,448,444,1,4
452,-2,-4,-9,0,1,2,1,1,536,-2,-5,-12,3,4,452,-5,-9,447,443,1,7
452,3,5,13,1,-1,-3,2,4,536,4,6,17,5,5,452,5,13,457,465,1,4
452,8,4,-24,12,19,24,5,23,613,0,17,15,8,-25,452,12,-9,464,443,1,12
452,16,33,51,-1,5,12,18,16,545,14,29,62,15,14,452,21,43,473,495,1,7
452,25,42,52,8,18,29,31,27,583,5,25,92,9,8,452,32,35,484,487,1,7
453,-4,-7,-14,-1,-1,-1,-1,1,539,-3,-8,-19,1,2,453,-6,-12,447,441,1,3
453,-3,-5,-8,-1,-1,-1,-1,-1,540,-1,-5,-11,2,-7,453,-4,-22,449,431,1,7
453,-2,-4,-6,0,-1,-1,4,-15,541,-3,-6,-11,35,1,453,-4,12,449,465,1,4
453,4,3,-2,5,7,6,3,19,569,-3,14,22,-6,11,453,16,4,469,457,1,4
453,6,27,31,-15,-5,27,-3,23,576,-18,-26,28,-15,-25,453,-17,-32,436,421,1,12
454,-6,-11,-19,-1,-2,-1,-19,-5,565,-6,-13,-29,-10,54,454,-12,-21,442,433,1,14
454,-4,-7,-15,-1,0,0,5,0,541,-4,-7,-19,8,-2,454,-7,-13,447,441,1,2
454,-3,-6,-15,0,1,2,3,0,542,-1,-5,-17,8,-67,454,-6,-9,448,445,1,4
454,-2,-5,-11,1,0,2,-1,4,538,-3,-5,-13,-1,3,454,-5,-9,449,445,1,7
454,2,5,11,-1,0,-2,-1,2,540,4,8,17,4,5,454,6,17,460,471,1,4
455,-2,-3,-5,-1,-1,-3,13,0,544,-3,-7,-9,-11,3,455,-5,-2,450,453,1,4
456,-7,-13,-27,-1,-1,-1,7,-29,473,-23,-50,-67,-7,-45,456,-33,-56,423,400,1,9
456,-5,-11,-22,1,0,3,-16,-7,536,-2,-7,-23,-26,2,456,-7,-11,449,445,1,7
456,-3,-8,-19,2,2,5,8,-7,589,-1,-3,-12,9,-17,456,-5,-40,451,416,1,20
456,-3,-5,-13,-1,1,-1,-1,0,541,-2,-4,-12,-1,6,456,-4,-9,452,447,1,7
456,-2,-4,-7,0,-1,-1,1,-1,541,-4,-6,-12,0,-8,456,-5,-13,451,443,1,7
456,12,18,10,6,14,26,3,12,624,18,30,62,-5,1,456,33,78,489,534,1,20
456,20,38,51,2,11,17,9,-29,619,51,77,107,47,47,456,76,146,532,602,1,15
456,27,39,45,15,26,14,13,22,552,15,29,78,12,16,456,33,62,489,518,1,3
457,-7,-12,4,-2,-11,-11,-5,-8,535,-6,-14,-37,-5,32,457,-14,-24,443,433,1,4
457,-4,-8,-16,0,0,1,-6,-6,535,-7,-10,-23,-10,7,457,-10,-19,447,438,1,17
457,-3,-7,-17,1,2,3,3,-5,543,-4,-7,-21,3,-21,457,-6,-11,451,446,1,3
457,-3,-5,-10,-1,-1,-1,0,0,546,-3,-5,-14,0,0,457,-5,-9,452,448,1,4
457,-1,-2,-2,0,0,-2,13,13,547,-4,-5,-8,-34,0,457,-4,-8,453,449,1,4
457,3,5,10,1,0,-1,-2,3,544,4,8,18,5,4,457,8,21,465,478,1,4
458,-21,-47,-65,5,-8,-17,-16,-10,572,-6,-13,-91,5,1,458,-20,-26,438,432,1,21
458,-6,-21,-28,9,8,-19,-1,-2,554,1,4,-48,7,5,458,1,1,459,459,1,4
458,-3,-7,-15,1,1,2,6,-12,545,-3,-7,-19,12,-4,458,-7,-14,451,444,1,2
458,-2,-3,-6,-1,0,0,1,-3,545,-2,-5,-11,0,-9,458,-5,-8,453,450,1,1
458,-1,-2,0,0,-2,-1,-8,13,551,-1,-1,-3,-4,3,458,-3,-8,455,450,1,4
458,0,-6,-35,6,15,-7,14,5,555,1,2,-9,5,5,458,2,0,460,458,1,4
458,8,11,8,5,7,-1,-8,-10,562,22,39,53,-17,11,458,43,116,501,574,1,4
458,15,22,19,8,13,26,15,15,591,9,36,76,6,12,458,32,34,490,492,1,7
458,16,32,83,0,-12,9,15,14,562,34,51,103,34,33,458,50,99,508,557,1,6
458,41,49,48,33,42,33,35,44,637,-15,27,86,-18,-15,458,33,34,491,492,1,12
459,-17,-33,-43,-1,-8,-20,-4,-18,585,-3,-13,-66,9,23,459,-15,2,444,461,1,12
459,-5,-2,15,-8,-14,-1,4,-3,555,-29,-54,-41,-33,-22,459,-37,-33,422,426,1,12
459,-2,-6,-12,2,2,0,1,3,543,-2,-5,-14,5,6,459,-5,-10,454,449,1,7
459,-1,0,1,-2,-2,5,-14,4,552,0,-1,-1,14,5,459,-2,-6,457,453,1,4
459,1,1,-20,1,7,15,15,5,553,-2,-1,4,3,4,459,0,-2,459,457,1,4
459,9,10,17,8,6,3,17,22,631,4,19,35,15,9,459,18,13,477,472,1,21
460,-15,-19,-4,-11,-21,-30,-13,-40,562,2,-3,-41,3,-11,460,-20,-16,440,444,1,20
460,-5,-9,-18,-1,-1,4,-38,-5,571,-7,-14,-27,-4,5,460,-12,-23,448,437,1,14
460,-3,-7,-14,1,0,0,2,2,547,-3,-7,-19,5,5,460,-7,-13,453,447,1,3
460,-2,-4,-9,0,1,1,0,1,549,-2,-5,-14,1,2,460,-6,-10,454,450,1,4
460,-1,-3,-6,1,0,2,0,-4,547,-3,-4,-9,-2,-1,460,-4,-9,456,451,1,7
460,3,6,11,0,1,1,-1,4,551,7,11,21,6,8,460,11,27,471,487,1,4
460,19,36,47,2,11,19,18,18,612,25,48,105,23,25,460,44,68,504,528,1,7
461,-6,-11,-25,-1,0,0,-27,-1,538,-5,-9,-27,-13,-4,461,-9,-14,452,447,1,7
461,-4,-8,-17,0,0,2,6,-12,548,-4,-7,-20,5,-6,461,-7,-14,454,447,1,2
461,-2,-3,-8,-1,0,0,0,-6,550,-1,-3,-9,1,5,461,-3,-8,458,453,1,7
461,9,17,2,1,13,26,6,22,609,-4,-4,21,-3,-12,461,-2,-39,459,422,1,12
461,177,254,273,100,166,166,177,176,622,18,44,351,18,17,461,83,76,544,537,1,9
462,-3,-9,-14,3,2,-3,-2,0,563,4,11,-6,5,8,462,6,15,468,477,1,7
462,-2,-5,-10,1,0,1,1,1,551,-3,-6,-14,0,-1,462,-5,-10,457,452,1,4
463,-6,-12,-26,0,2,-5,7,-67,496,-27,-32,-53,-20,-28,463,-22,-54,441,409,1,9
463,-4,-7,-14,-1,0,-1,2,0,550,-4,-8,-20,2,3,463,-6,-13,457,450,1,3
463,-1,-3,-8,1,2,2,0,-6,551,-2,-5,-10,-5,7,463,-3,-7,460,456,1,7
464,-15,-29,-9,-1,-22,-13,-11,-11,553,3,4,-41,7,7,464,-6,-4,458,460,1,4
464,-5,-11,-28,1,3,5,-2,-37,592,-2,-5,-20,-2,-7,464,-8,-13,456,451,1,20
464,-5,-1,15,-9,-17,-4,-4,-6,541,-8,-18,-14,-6,-16,464,-14,-26,450,438,1,4
464,-3,-5,-11,-1,0,0,0,0,554,-3,-6,-14,0,3,464,-4,-10,460,454,1,4
464,-2,-5,-10,1,0,1,-3,-6,553,-3,-3,-11,-9,-3,464,-3,-6,461,458,1,7
464,2,-1,-12,5,8,2,3,4,569,6,10,9,7,10,464,9,16,473,480,1,7
464,3,12,16,-6,-5,14,4,10,584,-25,-29,-1,-32,-26,464,-21,-49,443,415,1,12
464,15,39,61,-9,-7,17,-10,8,611,8,14,76,-11,11,464,15,-4,479,460,1,20
465,-11,-14,-14,-8,-11,-13,-11,-7,514,-11,-31,-54,-8,-41,465,-26,-29,439,436,1,7
465,-6,-11,-11,-1,-6,-5,-4,-3,559,7,5,-10,9,8,465,-1,8,464,473,1,7
465,-4,-8,-19,0,1,3,3,-8,552,-3,-8,-22,-8,-6,465,-7,-18,458,447,1,6
465,-4,-6,-11,-2,-2,-3,2,1,548,-3,-5,-14,1,-1,465,-6,-11,459,454,1,7
465,5,8,13,2,2,2,-1,4,560,9,16,28,9,10,465,13,35,478,500,1,4
465,12,16,12,8,13,14,13,18,559,-10,-13,15,-11,-13,465,-1,-15,464,450,1,4
465,18.4,39,78,-2.2,-7.6,-1.6,10.4,17.4,532,7,21,71,5,3,465,26,21,491,486,1,2
465,27,28,95,26,5,6,34,30,511,18,30,58,36,19,465,51,69,516,534,1,10
466,-6,-10,-5,-2,-5,-18,-10,-1,592,-5,-13,-39,-14,20,466,-14,-24,452,442,1,21
466,-3,-5,-11,-1,0,-2,-6,-5,556,0,-3,-10,-6,1,466,-3,-6,463,460,1,7
467,-7,-12,-23,-2,-2,-1,6,-5,581,-2,-9,-26,14,-9,467,-9,-52,458,415,1,15
467,-5,-11,-25,1,3,-5,-20,6,543,-4,-9,-31,-12,-4,467,-11,-18,456,449,1,7
467,-2,-5,-11,1,1,1,1,1,557,-3,-6,-14,0,-2,467,-5,-10,462,457,1,4
467,11,23,27,-1,5,17,5,-11,676,52,70,109,42,51,467,54,71,521,538,1,20
468,4,6,-3,2,7,9,6,6,575,6,12,21,8,9,468,9,13,477,481,1,7
469,-6,-14,-21,2,0,3,1,-183,523,-5,-12,-32,-23,-7,469,-13,-46,456,423,1,9
469,-4,-9,-22,1,2,5,0,-3,555,-5,-9,-25,-24,-1,469,-8,-15,461,454,1,6
469,-3,-6,-12,0,0,-1,0,0,560,-3,-5,-14,1,0,469,-5,-9,464,460,1,4
469,-2,-5,-9,1,1,0,-6,1,556,-3,-5,-13,-7,-3,469,-5,-8,464,461,1,7
469,-2,-4,-8,0,1,0,1,4,551,-2,-6,-16,3,-13,469,-8,-13,461,456,1,7
469,4,16,19,-8,0,7,5,4,549,-10,-20,8,-11,-40,469,-12,-26,457,443,1,4
470,-33,-54,-69,-12,-26,-26,-23,-27,563,2,-17,-96,8,1,470,-26,-25,444,445,1,14
471,-5,-5,-6,-5,-5,-3,-3,-1,552,-2,-8,-18,1,-20,471,-9,-3,462,468,1,7
471,-3,-6,-9,0,-2,-2,-8,3,559,-2,-5,-14,-9,-1,471,-5,-8,466,463,1,7
471,-2,-6,-19,2,3,7,1,1,570,6,11,3,10,9,471,6,13,477,484,1,6
471,-2,-5,-8,1,-1,1,3,5,553,-4,-7,-13,2,-14,471,-6,-12,465,459,1,7
471,6,11,17,1,3,4,2,3,572,12,21,36,9,13,471,16,44,487,515,1,4
471,12,21,25,3,11,8,17,38,624,-7,-3,26,0,-3,471,5,-5,476,466,1,21
471,38,64,65,12,27,54,37,35,699,44,122,217,42,42,471,93,123,564,594,1,14
472,-6,-14,-20,2,0,-8,-13,9,547,-5,-12,-35,-6,-8,472,-11,-20,461,452,1,7
472,-4,-5,13,-3,-10,-13,-10,4,597,-8,-16,-30,-14,-3,472,-13,-25,459,447,1,21
472,-3,-6,-11,0,0,0,0,-1,563,-2,-5,-12,1,2,472,-5,-10,467,462,1,4
473,-5,-14,-25,4,6,-18,-4,15,590,-4,-8,-37,-7,4,473,-8,-19,465,454,1,14
473,-5,-11,-27,1,2,4,-14,-4,560,-4,-8,-27,-13,14,473,-8,-15,465,458,1,2
473,-5,-9,-13,-1,-1,-7,-7,3,552,-6,-10,-25,-3,-2,473,-8,-16,465,457,1,6
473,-3,-4,-9,-2,-1,0,1,2,557,-3,-5,-14,3,0,473,-4,-12,469,461,1,7
473,-2,-16,-35,12,12,2,2,2,602,8,38,1,14,14,473,20,-9,493,464,1,4
473,2,0,-9,4,6,10,6,6,573,3,9,10,7,5,473,7,13,480,486,1,6
473,5,9,8,1,3,11,6,7,578,3,9,26,5,7,473,7,7,480,480,1,7
473,9,24,70,-6,-15,9,-1,-61,595,-16,-8,31,-46,-15,473,2,-27,475,446,1,20
474,-5,-10,-22,0,1,2,8,-10,583,-7,-14,-30,5,-4,474,-13,-29,461,445,1,15
474,-3,-4,-7,-2,-1,-4,-7,2,561,-3,-5,-14,-1,-1,474,-5,-10,469,464,1,7
474,22,47,71,-3,5,19,34,25,580,-3,2,79,-2,-3,474,15,9,489,483,1,7
475,-14,-28,-37,0,-9,-10,-9,-10,594,30,33,-12,34,35,475,11,4,486,479,1,4
475,-8,-17,-38,1,2,3,-12,-19,597,-4,-10,-33,-56,1,475,-11,-19,464,456,1,20
475,-8,-14,-24,-2,-7,3,-8,-85,528,-7,-12,-26,-33,-13,475,-12,-34,463,441,1,9
475,-4,2,26,-10,-13,-28,-2,-43,560,-5,-35,-37,-6,-6,475,-29,-37,446,438,1,20
475,-3,-6,-11,0,-1,0,0,1,565,-3,-6,-14,0,2,475,-6,-11,469,464,1,4
475,19,46,59,-8,7,14,-3,16,573,21,36,99,15,20,475,30,50,505,525,1,3
476,-16,-25,-23,-7,-15,-19,-1,-27,588,-10,-33,-64,-3,33,476,-28,-24,448,452,1,12
476,-3,-3,-1,-3,-3,-4,-2,-1,525,-20,-38,-43,-17,-47,476,-26,-42,450,434,1,7
476,-1,-4,-11,2,2,1,-26,3,564,0,1,-6,-10,1,476,0,1,476,477,1,7
476,-1,-3,-9,1,2,5,4,3,560,-2,-7,-13,6,15,476,-5,-11,471,465,1,7
476,-1,5,26,-7,-13,-2,-5,11,605,-8,-19,-7,-7,-3,476,-10,-24,466,452,1,21
476,0,-1,-4,1,2,1,3,3,560,-9,-9,-11,-5,15,476,-5,-14,471,462,1,7
476,0,0,-3,0,1,1,2,2,554,-6,-15,-16,-3,-12,476,-11,-12,465,464,1,7
476,18,26,30,10,15,22,12,-1,592,30,52,81,7,15,476,64,129,540,605,1,4
477,-3,-6,-14,0,0,3,1,4,566,-4,-7,-16,1,4,477,-7,-1,470,476,1,7
477,-2,-5,-14,1,1,1,4,-4,562,-5,-4,-12,3,-1,477,-4,-8,473,469,1,7
477,-2,-3,-6,-1,-1,0,2,-4,569,-1,-1,-6,3,3,477,-1,-6,476,471,1,7
477,-1,-3,-3,1,0,-4,-3,-1,564,-2,-5,-12,4,0,477,-6,-11,471,466,1,7
477,1,1,1,1,1,2,3,-24,568,0,3,4,-5,9,477,2,-1,479,476,1,7
477,4,6,0,2,6,9,6,7,577,4,7,17,8,10,477,7,9,484,486,1,6
477,4,9,15,-1,0,7,4,5,576,-2,1,17,-1,1,477,4,1,481,478,1,7
477,6,18,28,-6,-3,3,7,27,613,-11,-18,14,-5,-5,477,-5,-18,472,459,1,21
478,-9,-20,-7,2,-9,-42,-9,24,594,-4,-7,-40,-6,6,478,-9,-18,469,460,1,14
478,-8,-14,-12,-2,-8,-19,-10,3,552,-7,-13,-36,4,-8,478,-11,-22,467,456,1,7
478,-6,-13,-31,1,3,4,-14,-7,564,-4,-10,-32,-3,21,478,-9,-17,469,461,1,2
478,-4,-8,-6,0,-4,-8,-2,5,558,-4,-10,-22,0,0,478,-9,-17,469,461,1,6
478,-3,-5,-11,-1,0,0,0,1,568,-3,-6,-14,1,1,478,-6,-11,472,467,1,4
478,-2,-3,1,-1,-3,-6,1,-2,566,-3,-7,-12,6,-2,478,-4,-9,474,469,1,7
478,7,13,21,1,2,4,3,2,589,17,29,49,14,19,478,22,55,500,533,1,4
479,-26,-39,-48,-13,-21,-22,-18,-23,578,-7,-18,-90,9,-5,479,-33,-46,446,433,1,21
479,-14,-7,4,-21,-27,0,-10,-9,550,1,-14,-14,5,6,479,-21,-20,458,459,1,4
479,-12,-12,62,-12,-45,-20,-30,-15,670,42,55,60,33,50,479,41,101,520,580,1,12
479,-5,-11,-24,1,1,3,11,-21,590,-7,-11,-30,-5,3,479,-12,-21,467,458,1,15
479,-3,-6,-15,0,3,2,4,-11,567,1,-4,-14,7,4,479,-3,-8,476,471,1,7
479,-1,-2,-6,0,1,1,1,-9,570,0,-1,-6,4,4,479,-3,-3,476,476,1,7
479,0,0,3,0,-2,0,3,-5,545,-18,-22,-20,-14,-28,479,-14,-40,465,439,1,7
479,0,2,3,-2,-1,0,3,-10,563,-4,-5,-1,2,-12,479,-3,-29,476,450,1,7
479,2,3,3,1,2,2,6,-20,567,-1,-1,3,2,-3,479,0,-14,479,465,1,7
479,21,36,45,6,14,26,24,20,588,-3,6,65,-3,0,479,13,7,492,486,1,7
479,21,37,81,5,5,-2,20,21,585,23,57,107,22,23,479,52,105,531,584,1,6
480,-3,-7,-4,1,-1,-13,-10,12,563,-1,-4,-17,-3,1,480,-4,-4,476,476,1,7
480,-3,-6,-17,0,2,2,2,2,570,-3,-5,-16,3,4,480,-6,-13,474,467,1,3
480,-1,-3,-7,1,1,2,2,2,570,-1,-3,-7,0,3,480,-3,-4,477,476,1,7
480,-1,0,7,-2,-4,-6,5,0,569,-4,-6,-6,-4,-3,480,-3,-9,477,471,1,7
480,3,7,7,-1,1,7,10,7,580,3,7,21,7,7,480,6,2,486,482,1,6
481,-2,-5,-11,1,1,1,1,0,571,-3,-4,-14,-1,0,481,-6,-12,475,469,1,4
481,-2,-4,-9,0,0,1,-1,17,571,-2,-4,-8,-20,0,481,-2,-5,479,476,1,7
481,1,4,13,-2,-3,-3,6,3,573,-2,-3,4,-1,0,481,-3,-7,478,474,1,7
482,-8,-17,-26,1,-1,-4,-4,-3,560,-3,-7,-37,0,-3,482,-9,-9,473,473,1,6
482,-4,-4,2,-4,-6,-7,0,3,562,-6,-11,-15,1,-2,482,-9,-17,473,465,1,6
482,-3,-9,-17,3,0,1,2,-6,566,-5,-7,-19,-3,-4,482,-5,-9,477,473,1,7
482,22,41,66,3,5,19,23,14,632,20,45,112,19,22,482,39,61,521,543,1,7
483,-6,-7,-27,-5,3,8,-28,-17,535,-5,-14,-15,-100,-8,483,-14,-27,469,456,1,9
483,-4,-6,9,-2,-9,-26,-7,8,564,-3,-6,-19,6,0,483,-6,-7,477,476,1,7
483,-3,-8,-19,2,3,2,3,3,573,-2,-5,-19,6,5,483,-6,-13,477,470,1,3
483,-3,-6,-12,0,0,0,-1,0,574,-1,-5,-14,5,4,483,-5,-11,478,472,1,4
483,-2,-4,-10,0,1,2,-4,12,573,-2,-3,-9,-8,-1,483,-3,-6,480,477,1,7
483,10,20,47,0,-1,-7,7,10,591,21,35,75,21,20,483,24,75,507,558,1,7
484,-7,-16,-35,2,2,0,-11,-8,568,-6,-12,-39,-4,10,484,-11,-19,473,465,1,2
484,4,7,13,1,0,6,13,7,577,-3,0,13,-1,0,484,2,-6,486,478,1,6
484,10,32,74,-12,-15,3,25,12,574,-6,-9,46,5,-3,484,3,-4,487,480,1,7
485,-6,-9,-18,-3,-1,-1,-2,0,571,-2,-3,-18,-13,0,485,-6,-9,479,476,1,7
485,-2,-5,-12,1,1,0,-10,3,575,-1,-2,-10,23,3,485,-4,-6,481,479,1,7
485,33,44,40,22,36,33,66,40,627,-7,4,62,0,3,485,13,-7,498,478,1,14
486,-6,-6,7,-6,-8,-27,-1,-3,559,-6,-15,-32,14,-6,486,-14,-25,472,461,1,7
486,-5,-11,-21,1,0,0,0,1,575,-3,-7,-25,4,4,486,-6,-12,480,474,1,3
486,-3,-6,-12,0,0,0,1,1,575,-4,-7,-16,-3,0,486,-5,-11,481,475,1,4
486,-3,-5,21,-1,-11,-21.4,-23,-11,525,5,3,0,-28,5,486,10,59,496,545,1,2
486,0,2,9,-2,-4,-4,5,2,568,-5,-9,-5,9,-2,486,-8,-17,478,469,1,6
486,2,6,13,-2,-1,0,10,6,573,-4,-7,3,5,0,486,-4,-13,482,473,1,6
486,13,11,-17,15,27,18,17,17,564,-38,-30,-11,-33,-35,486,-7,-28,479,458,1,4
487,-3,-6,-12,0,1,0,0,0,576,-1,-3,-13,24,4,487,-4,-7,483,480,1,7
487,-2,3,35,-7,-12,-27,2,4,567,-3,-7,-11,16,-2,487,-7,-11,480,476,1,7
487,9,16,27,2,3,6,7,5,609,20,37,65,18,21,487,28,64,515,551,1,4
488,32,52,79,12,14,28,21,-16,657,38,89,138,35,36,488,76,148,564,636,1,15
489,-14,-19,-27,-9,-10,-9,-10,-11,564,3,-11,-46,7,8,489,-16,4,473,493,1,4
489,-3,-6,-12,0,0,0,1,0,579,-3,-6,-15,0,2,489,-6,-11,483,478,1,4
489,-2,6,42.4,-10,-20,-22.6,-33,-8,520,-2,-9,9,-40,-3,489,0,20,489,509,1,2
489,-1,-10,-35,8,10,12,-62,-9,540,-9,-15,-27,-195,-9,489,-14,-26,475,463,1,9
489,3,0,6,6,5,-15,-10,-15,545,20,25,13,8,21,489,20,136,509,625,1,2
489,5,15,62,-5,-17,-12,17,7,570,-4,-10,12,16,-2,489,-6,-12,483,477,1,7
489,14,33,72,-5,-13,13,-20,2,590,17,38,97,4,17,489,29,40,518,529,1,3
490,-9,-20,-47,2,5,-2,-186,-20,549,-6,-5,-34,-32,-6,490,-7,-21,483,469,1,9
490,-3,-7,-12,1,-1,-2,16,1,577,-2,-5,-15,2,3,490,-5,-9,485,481,1,7
490,11,32,54,-10,-4,9,22,9,582,-6,-9,51,-5,-5,490,2,-12,492,478,1,7
491,-9,-18,-35,0,1,-5,-8,-7,574,-6,-13,-45,-7,-2,491,-13,-22,478,469,1,2
491,-6,-11,-21,-1,-1,-2,1,0,578,-4,-8,-28,2,6,491,-8,-14,483,477,1,3
491,-3,-8,-17,2,1,3,-5,7,573,-1,-8,-21,-11,1,491,-9,-14,482,477,1,7
491,0,33,82,-33,-41,1,-9,-2,628,13,-9,77,4,14,491,1,47,492,538,1,12
491,33,74,81,-8,25,33,26,33,615,-22,-37,68,-25,-21,491,-12,29,479,520,1,12
492,-10,-21,-39,1,1,-7,-42,-16,607,-5,-13,-49,-17,11,492,-17,-28,475,464,1,20
492,-9,-10,-4,-8,-12,-7,3,-23,598,-23,-44,-50,-24,4,492,-33,-48,459,444,1,12
492,-3,-6,-12,0,0,0,-1,1,582,-3,-6,-16,1,4,492,-6,-11,486,481,1,4
492,0,2,34,-2,-11,-15,11,0,565,-9,-17,-17,9,-9,492,-14,-25,478,467,1,7
492,2,13,49,-9,-19,-5,17,2,574,-8,-14,19,-4,-9,492,-6,-20,486,472,1,7
492,13,1,34,25,13,-28,5,7,689,19,61,37,11,25,492,46,125,538,617,1,12
493,-4,-6,-10,-2,-1,-6,10,-4,579,-3,-6,-17,1,3,493,-6,-10,487,483,1,7
493,-3,-22,-41,16,11,0,2,2,600,-1,17,-26,4,5,493,10,6,503,499,1,7
493,7,20,4,-6,9,21,12,11,549,-15,-53,-12,-10,-9,493,-29,-35,464,458,1,4
494,-5,-9,-20,-1,0,2,-13,-1,574,-7,-11,-26,-4,-3,494,-9,-15,485,479,1,7
495,-3,-6,-12,0,0,-1,0,1,585,-3,-6,-16,2,2,495,-6,-12,489,483,1,4
495,12,22,43,2,2,-4,8,14,625,34,55,94,32,33,495,34,79,529,574,1,7
496,-19,-33,-41,-5,-14,-15,-14,-14,601,18,24,-29,24,22,496,5,6,501,502,1,7
496,-7,-15,-38,1,3,6,-12,-10,607,-6,-13,-38,-57,-1,496,-12,-22,484,474,1,15
496,-2,-9,-37,5,11,10,-16,27,652,4,11,-15,9,40,496,6,-4,502,492,1,12
496,7,10,5,4,10,-1,-19,-26,604,59,79,75,52,59,496,49,203,545,699,1,2
497,-5,-10,-19,0,0,0,0,1,582,-4,-10,-29,4,7,497,-11,-17,486,480,1,3
497,-2,-5,-4,1,-1,-10,3,-1,582,-3,-7,-18,1,4,497,-7,-12,490,485,1,7
498,-7,-20,-47,6,8,-3,-21,12,648,7,6,-37,33,25,498,1,3,499,501,1,12
498,-3,-6,-11,0,0,1,1,0,588,-3,-6,-16,1,6,498,-6,-12,492,486,1,4
498,0,13,57,-13,-33,3,6,7,601,-13,-26,35,47,-3,498,-20,-29,478,469,1,14
498,13,46,54,-20,2,14,33,21,614,-13,-20,52,-1,-2,498,-11,-25,487,473,1,14
499,-11,-25,-45,3,2,-11,-88,-20,555,1,5,-44,-21,1,499,-10,-24,489,475,1,9
499,-4,-9,-22,1,2,1,-7,-2,581,-4,-8,-25,13,6,499,-8,-17,491,482,1,7
499,-3,-4,6,-2,-5,0,0,2,585,-4,-7,-16,-2,1,499,-6,-12,493,487,1,7
499,3,1,-19,5,10,18,-8,27,651,-1,3,1,-22,-1,499,2,-23,501,476,1,12
499,52,119,133,-15,32,70,54,38,645,-15,-24,146,-9,-10,499,6,20,505,519,1,21
500,-9,-19,-30,1,-2,-18,-8,-1,580,-7,-16,-54,-9,-2,500,-16,-27,484,473,1,2
500,13,22,35,4,6,8,10,7,630,21,41,79,17,21,500,33,70,533,570,1,4
501,-3,-6,-12,0,-1,1,0,1,591,-3,-7,-17,0,8,501,-6,-12,495,489,1,4
501,-1,2,3,-4,-4,6,3,-15,621,-21,-30,-20,-29,-45,501,-25,-53,476,448,1,12
501,8,5,-28,11,27,13,9,13,596,-4,-5,-5,1,1,501,1,-4,502,497,1,7
501,25,43,54,7,17,24,23,-1,626,34,64,111,25,24,501,73,135,574,636,1,4
502,-5,-10,-19,0,-1,1,1,2,586,-6,-14,-30,1,6,502,-11,-19,491,483,1,3
502,-1,1,6,-3,-9,18,3,4,589,-3,-7,6,-2,3,502,-5,-12,497,490,1,7
502,3,6,-3,0,5,16,2,8,642,-9,-10,0,-34,-21,502,-10,-43,492,459,1,12
