protocol,dataset,label,horizon_h,lookback_h,fold_id,validation_event,test_event,train_event_count,train_rows,validation_rows,test_rows,train_end,test_start,seed,common_source_contract,model,backend,fit_seconds,status,error,warnings,n_train,epochs_run,best_epoch,best_validation_loss_scaled,n_validation,parameter_count,history_tail
strict_common_cohort_causal,stz_8h_v001,Santa Tereza · 8 h V001,8,4,21_to_22,21,22,19,971,62,17,2026-06-30T11:00:00,2026-07-21T12:00:00,20260919,True,TCN,pytorch-cpu,0.07620719994883984,completed,,,971.0,18.0,13.0,0.05911087617278099,62.0,9249.0,"[{'epoch': 14, 'train_loss': 0.10777048021554947, 'validation_loss': 0.06022559851408005}, {'epoch': 15, 'train_loss': 0.08029785752296448, 'validation_loss': 0.06912250816822052}, {'epoch': 16, 'train_loss': 0.08058948814868927, 'validation_loss': 0.07962176948785782}, {'epoch': 17, 'train_loss': 0.09631229192018509, 'validation_loss': 0.08581661432981491}, {'epoch': 18, 'train_loss': 0.108143150806427, 'validation_loss': 0.08564038574695587}]"
strict_common_cohort_causal,stz_8h_v001,Santa Tereza · 8 h V001,8,4,21_to_22,21,22,19,971,62,17,2026-06-30T11:00:00,2026-07-21T12:00:00,20260919,True,Seq2Seq · decoder 1 passo,pytorch-cpu,0.06188179994933307,completed,,,971.0,18.0,18.0,0.08166047930717468,62.0,12833.0,"[{'epoch': 14, 'train_loss': 0.5839359760284424, 'validation_loss': 0.10856841504573822}, {'epoch': 15, 'train_loss': 0.5542157888412476, 'validation_loss': 0.10067392885684967}, {'epoch': 16, 'train_loss': 0.525322675704956, 'validation_loss': 0.09352125972509384}, {'epoch': 17, 'train_loss': 0.49738797545433044, 'validation_loss': 0.08717671036720276}, {'epoch': 18, 'train_loss': 0.47050413489341736, 'validation_loss': 0.08166047930717468}]"
strict_common_cohort_causal,stz_8h_v001,Santa Tereza · 8 h V001,8,4,21_to_22,21,22,19,971,62,17,2026-06-30T11:00:00,2026-07-21T12:00:00,20260919,True,Transformer temporal,pytorch-cpu,0.060665199998766184,completed,,,971.0,10.0,3.0,0.09699243307113647,62.0,9729.0,"[{'epoch': 6, 'train_loss': 0.5166417360305786, 'validation_loss': 0.22598545253276825}, {'epoch': 7, 'train_loss': 0.49905216693878174, 'validation_loss': 0.2608165144920349}, {'epoch': 8, 'train_loss': 0.4950343072414398, 'validation_loss': 0.27849218249320984}, {'epoch': 9, 'train_loss': 0.4926702678203583, 'validation_loss': 0.27629759907722473}, {'epoch': 10, 'train_loss': 0.48373058438301086, 'validation_loss': 0.25594794750213623}]"
strict_common_cohort_causal,stz_8h_v001,Santa Tereza · 8 h V001,8,4,21_to_22,21,22,19,971,62,17,2026-06-30T11:00:00,2026-07-21T12:00:00,20260919,True,DLinear experimental,pytorch-cpu,0.01643700001295656,completed,,,971.0,18.0,18.0,0.1287871152162552,62.0,64.0,"[{'epoch': 14, 'train_loss': 0.572698712348938, 'validation_loss': 0.14774048328399658}, {'epoch': 15, 'train_loss': 0.5500898361206055, 'validation_loss': 0.1426200419664383}, {'epoch': 16, 'train_loss': 0.5285313725471497, 'validation_loss': 0.13776043057441711}, {'epoch': 17, 'train_loss': 0.5079860091209412, 'validation_loss': 0.1331523209810257}, {'epoch': 18, 'train_loss': 0.48841577768325806, 'validation_loss': 0.1287871152162552}]"
strict_common_cohort_causal,stz_8h_v001,Santa Tereza · 8 h V001,8,4,21_to_22,21,22,19,971,62,17,2026-06-30T11:00:00,2026-07-21T12:00:00,20260919,True,NLinear experimental,pytorch-cpu,0.011731200036592782,completed,,,971.0,18.0,18.0,0.20646509528160095,62.0,125.0,"[{'epoch': 14, 'train_loss': 0.9172147512435913, 'validation_loss': 0.22778454422950745}, {'epoch': 15, 'train_loss': 0.8995431065559387, 'validation_loss': 0.22171656787395477}, {'epoch': 16, 'train_loss': 0.8829591870307922, 'validation_loss': 0.2161748856306076}, {'epoch': 17, 'train_loss': 0.8673722743988037, 'validation_loss': 0.21110756695270538}, {'epoch': 18, 'train_loss': 0.8526931405067444, 'validation_loss': 0.20646509528160095}]"
strict_common_cohort_causal,stz_8h_v001,Santa Tereza · 8 h V001,8,4,21_to_22,21,22,19,971,62,17,2026-06-30T11:00:00,2026-07-21T12:00:00,20260919,True,TSMixer experimental,pytorch-cpu,0.0644118000054732,completed,,,971.0,18.0,14.0,0.14946280419826508,62.0,3251.0,"[{'epoch': 14, 'train_loss': 0.46553048491477966, 'validation_loss': 0.14946280419826508}, {'epoch': 15, 'train_loss': 0.44699156284332275, 'validation_loss': 0.14983156323432922}, {'epoch': 16, 'train_loss': 0.4312223792076111, 'validation_loss': 0.1510765254497528}, {'epoch': 17, 'train_loss': 0.41744858026504517, 'validation_loss': 0.15247900784015656}, {'epoch': 18, 'train_loss': 0.40486517548561096, 'validation_loss': 0.15331591665744781}]"
strict_common_cohort_causal,stz_8h_v001,Santa Tereza · 8 h V001,8,4,21_to_22,21,22,19,971,62,17,2026-06-30T11:00:00,2026-07-21T12:00:00,20260919,True,N-BEATS experimental,pytorch-cpu,0.044511400046758354,completed,,,971.0,18.0,15.0,0.033895086497068405,62.0,32510.0,"[{'epoch': 14, 'train_loss': 0.050052057951688766, 'validation_loss': 0.03726557642221451}, {'epoch': 15, 'train_loss': 0.03876674920320511, 'validation_loss': 0.033895086497068405}, {'epoch': 16, 'train_loss': 0.04128960520029068, 'validation_loss': 0.03606734797358513}, {'epoch': 17, 'train_loss': 0.0482177808880806, 'validation_loss': 0.03911850228905678}, {'epoch': 18, 'train_loss': 0.049640629440546036, 'validation_loss': 0.040346354246139526}]"
strict_common_cohort_causal,stz_8h_v001,Santa Tereza · 8 h V001,8,4,21_to_22,21,22,19,971,62,17,2026-06-30T11:00:00,2026-07-21T12:00:00,20260919,True,N-HiTS-lite experimental,pytorch-cpu,0.023709199973382056,completed,,,971.0,14.0,7.0,0.03669965639710426,62.0,4657.0,"[{'epoch': 10, 'train_loss': 0.10145735740661621, 'validation_loss': 0.05924488604068756}, {'epoch': 11, 'train_loss': 0.10513511300086975, 'validation_loss': 0.06722122430801392}, {'epoch': 12, 'train_loss': 0.11091309040784836, 'validation_loss': 0.06987500190734863}, {'epoch': 13, 'train_loss': 0.11372379213571548, 'validation_loss': 0.0672941654920578}, {'epoch': 14, 'train_loss': 0.11271895468235016, 'validation_loss': 0.06107588857412338}]"
strict_common_cohort_causal,stz_8h_v001,Santa Tereza · 8 h V001,8,4,21_to_22,21,22,19,971,62,17,2026-06-30T11:00:00,2026-07-21T12:00:00,20260919,True,PatchTST experimental,pytorch-cpu,0.05781959998421371,completed,,,971.0,10.0,3.0,0.07430965453386307,62.0,9601.0,"[{'epoch': 6, 'train_loss': 0.505607545375824, 'validation_loss': 0.23665979504585266}, {'epoch': 7, 'train_loss': 0.49430298805236816, 'validation_loss': 0.27456122636795044}, {'epoch': 8, 'train_loss': 0.4917600452899933, 'validation_loss': 0.28981706500053406}, {'epoch': 9, 'train_loss': 0.4875400960445404, 'validation_loss': 0.2828122675418854}, {'epoch': 10, 'train_loss': 0.47619688510894775, 'validation_loss': 0.2580623924732208}]"
strict_common_cohort_causal,stz_8h_v001,Santa Tereza · 8 h V001,8,4,21_to_22,21,22,19,971,62,17,2026-06-30T11:00:00,2026-07-21T12:00:00,20260919,True,TFT-lite experimental,pytorch-cpu,0.13640629989095032,completed,,,971.0,18.0,18.0,0.09477601200342178,62.0,14689.0,"[{'epoch': 14, 'train_loss': 0.3309182822704315, 'validation_loss': 0.11637138575315475}, {'epoch': 15, 'train_loss': 0.3085995316505432, 'validation_loss': 0.12598367035388947}, {'epoch': 16, 'train_loss': 0.2989172041416168, 'validation_loss': 0.12778261303901672}, {'epoch': 17, 'train_loss': 0.2861262857913971, 'validation_loss': 0.1145562008023262}, {'epoch': 18, 'train_loss': 0.26199039816856384, 'validation_loss': 0.09477601200342178}]"
strict_common_cohort_causal,stz_8h_v002,Santa Tereza · 8 h V002,8,4,9_to_10,9,10,6,172,27,103,2025-06-07T00:00:00,2025-09-08T18:00:00,20260919,True,Persistência,baseline,0.0,completed,,,,,,,,,
strict_common_cohort_causal,stz_8h_v002,Santa Tereza · 8 h V002,8,4,9_to_10,9,10,6,172,27,103,2025-06-07T00:00:00,2025-09-08T18:00:00,20260919,True,Ridge,scikit-learn,0.0007561999373137951,completed,,[],172.0,,,,,,
strict_common_cohort_causal,stz_8h_v002,Santa Tereza · 8 h V002,8,4,9_to_10,9,10,6,172,27,103,2025-06-07T00:00:00,2025-09-08T18:00:00,20260919,True,Elastic Net,scikit-learn,0.025808600010350347,completed,,[],172.0,,,,,,
strict_common_cohort_causal,stz_8h_v002,Santa Tereza · 8 h V002,8,4,9_to_10,9,10,6,172,27,103,2025-06-07T00:00:00,2025-09-08T18:00:00,20260919,True,SVR,scikit-learn,0.002089100074954331,completed,,[],172.0,,,,,,
strict_common_cohort_causal,stz_8h_v002,Santa Tereza · 8 h V002,8,4,9_to_10,9,10,6,172,27,103,2025-06-07T00:00:00,2025-09-08T18:00:00,20260919,True,MLP,scikit-learn,0.06589570001233369,completed,,[],172.0,,,,,,
strict_common_cohort_causal,stz_8h_v002,Santa Tereza · 8 h V002,8,4,9_to_10,9,10,6,172,27,103,2025-06-07T00:00:00,2025-09-08T18:00:00,20260919,True,Random Forest,scikit-learn,0.45589510002173483,completed,,[],172.0,,,,,,
strict_common_cohort_causal,stz_8h_v002,Santa Tereza · 8 h V002,8,4,9_to_10,9,10,6,172,27,103,2025-06-07T00:00:00,2025-09-08T18:00:00,20260919,True,Extra Trees,scikit-learn,0.2928043999709189,completed,,[],172.0,,,,,,
strict_common_cohort_causal,stz_8h_v002,Santa Tereza · 8 h V002,8,4,9_to_10,9,10,6,172,27,103,2025-06-07T00:00:00,2025-09-08T18:00:00,20260919,True,HistGradientBoosting,scikit-learn,0.1588273000670597,completed,,[],172.0,,,,,,
strict_common_cohort_causal,stz_8h_v002,Santa Tereza · 8 h V002,8,4,9_to_10,9,10,6,172,27,103,2025-06-07T00:00:00,2025-09-08T18:00:00,20260919,True,XGBoost,xgboost,0.22038549999706447,completed,,[],172.0,,,,,,
strict_common_cohort_causal,stz_8h_v002,Santa Tereza · 8 h V002,8,4,9_to_10,9,10,6,172,27,103,2025-06-07T00:00:00,2025-09-08T18:00:00,20260919,True,LightGBM,lightgbm,0.1448771000141278,completed,,[],172.0,,,,,,
strict_common_cohort_causal,stz_8h_v002,Santa Tereza · 8 h V002,8,4,9_to_10,9,10,6,172,27,103,2025-06-07T00:00:00,2025-09-08T18:00:00,20260919,True,CatBoost,catboost,3.1329422999406233,completed,,[],172.0,,,,,,
strict_common_cohort_causal,stz_8h_v002,Santa Tereza · 8 h V002,8,4,9_to_10,9,10,6,172,27,103,2025-06-07T00:00:00,2025-09-08T18:00:00,20260919,True,CNN-1D temporal,pytorch-cpu,0.02098859997931868,completed,,,172.0,13.0,6.0,0.3619466722011566,27.0,5857.0,"[{'epoch': 9, 'train_loss': 0.381463885307312, 'validation_loss': 0.39100974798202515}, {'epoch': 10, 'train_loss': 0.32068172097206116, 'validation_loss': 0.42036712169647217}, {'epoch': 11, 'train_loss': 0.2737736999988556, 'validation_loss': 0.46121227741241455}, {'epoch': 12, 'train_loss': 0.24396668374538422, 'validation_loss': 0.5084709525108337}, {'epoch': 13, 'train_loss': 0.2307511866092682, 'validation_loss': 0.5528599619865417}]"
strict_common_cohort_causal,stz_8h_v002,Santa Tereza · 8 h V002,8,4,9_to_10,9,10,6,172,27,103,2025-06-07T00:00:00,2025-09-08T18:00:00,20260919,True,LSTM,pytorch-cpu,0.01454309991095215,completed,,,172.0,11.0,4.0,0.4101720452308655,27.0,7969.0,"[{'epoch': 7, 'train_loss': 0.653352677822113, 'validation_loss': 0.4173187017440796}, {'epoch': 8, 'train_loss': 0.6173826456069946, 'validation_loss': 0.42220771312713623}, {'epoch': 9, 'train_loss': 0.583279013633728, 'validation_loss': 0.4281662106513977}, {'epoch': 10, 'train_loss': 0.5509433150291443, 'validation_loss': 0.4350530505180359}, {'epoch': 11, 'train_loss': 0.52048659324646, 'validation_loss': 0.4426976442337036}]"
strict_common_cohort_causal,stz_8h_v002,Santa Tereza · 8 h V002,8,4,9_to_10,9,10,6,172,27,103,2025-06-07T00:00:00,2025-09-08T18:00:00,20260919,True,GRU,pytorch-cpu,0.010819900082424283,completed,,,172.0,8.0,1.0,0.8176789283752441,27.0,5985.0,"[{'epoch': 4, 'train_loss': 0.8293507695198059, 'validation_loss': 0.837100625038147}, {'epoch': 5, 'train_loss': 0.7646651268005371, 'validation_loss': 0.8434441089630127}, {'epoch': 6, 'train_loss': 0.709439218044281, 'validation_loss': 0.847771942615509}, {'epoch': 7, 'train_loss': 0.6623010635375977, 'validation_loss': 0.8487815260887146}, {'epoch': 8, 'train_loss': 0.6217722296714783, 'validation_loss': 0.8453388214111328}]"
strict_common_cohort_causal,stz_8h_v002,Santa Tereza · 8 h V002,8,4,9_to_10,9,10,6,172,27,103,2025-06-07T00:00:00,2025-09-08T18:00:00,20260919,True,TCN,pytorch-cpu,0.025938799954019487,completed,,,172.0,16.0,9.0,0.3067311644554138,27.0,8961.0,"[{'epoch': 12, 'train_loss': 0.26899710297584534, 'validation_loss': 0.35595229268074036}, {'epoch': 13, 'train_loss': 0.20697453618049622, 'validation_loss': 0.41260090470314026}, {'epoch': 14, 'train_loss': 0.16556303203105927, 'validation_loss': 0.48053842782974243}, {'epoch': 15, 'train_loss': 0.14967356622219086, 'validation_loss': 0.5298600196838379}, {'epoch': 16, 'train_loss': 0.1535620540380478, 'validation_loss': 0.5163960456848145}]"
strict_common_cohort_causal,stz_8h_v002,Santa Tereza · 8 h V002,8,4,9_to_10,9,10,6,172,27,103,2025-06-07T00:00:00,2025-09-08T18:00:00,20260919,True,Seq2Seq · decoder 1 passo,pytorch-cpu,0.024591199937276542,completed,,,172.0,14.0,7.0,0.46074849367141724,27.0,12449.0,"[{'epoch': 10, 'train_loss': 0.6897174715995789, 'validation_loss': 0.47194015979766846}, {'epoch': 11, 'train_loss': 0.6531620621681213, 'validation_loss': 0.4808792471885681}, {'epoch': 12, 'train_loss': 0.6173276901245117, 'validation_loss': 0.49315857887268066}, {'epoch': 13, 'train_loss': 0.5828270316123962, 'validation_loss': 0.5091376900672913}, {'epoch': 14, 'train_loss': 0.5503334999084473, 'validation_loss': 0.5289468765258789}]"
strict_common_cohort_causal,stz_8h_v002,Santa Tereza · 8 h V002,8,4,9_to_10,9,10,6,172,27,103,2025-06-07T00:00:00,2025-09-08T18:00:00,20260919,True,Transformer temporal,pytorch-cpu,0.028685699915513396,completed,,,172.0,14.0,7.0,0.042348042130470276,27.0,9633.0,"[{'epoch': 10, 'train_loss': 0.2092355489730835, 'validation_loss': 0.07488066703081131}, {'epoch': 11, 'train_loss': 0.1908009797334671, 'validation_loss': 0.09594850242137909}, {'epoch': 12, 'train_loss': 0.18639063835144043, 'validation_loss': 0.1089577004313469}, {'epoch': 13, 'train_loss': 0.1865251660346985, 'validation_loss': 0.10847987234592438}, {'epoch': 14, 'train_loss': 0.18168462812900543, 'validation_loss': 0.0983324944972992}]"
strict_common_cohort_causal,stz_8h_v002,Santa Tereza · 8 h V002,8,4,9_to_10,9,10,6,172,27,103,2025-06-07T00:00:00,2025-09-08T18:00:00,20260919,True,DLinear experimental,pytorch-cpu,0.007184699992649257,completed,,,172.0,18.0,18.0,0.5710780620574951,27.0,58.0,"[{'epoch': 14, 'train_loss': 0.37223291397094727, 'validation_loss': 0.6216572523117065}, {'epoch': 15, 'train_loss': 0.36373046040534973, 'validation_loss': 0.6081946492195129}, {'epoch': 16, 'train_loss': 0.3555755317211151, 'validation_loss': 0.5952914953231812}, {'epoch': 17, 'train_loss': 0.3477190136909485, 'validation_loss': 0.5829281210899353}, {'epoch': 18, 'train_loss': 0.34011706709861755, 'validation_loss': 0.5710780620574951}]"
strict_common_cohort_causal,stz_8h_v002,Santa Tereza · 8 h V002,8,4,9_to_10,9,10,6,172,27,103,2025-06-07T00:00:00,2025-09-08T18:00:00,20260919,True,NLinear experimental,pytorch-cpu,0.005031800013966858,completed,,,172.0,18.0,12.0,0.39048102498054504,27.0,113.0,"[{'epoch': 14, 'train_loss': 0.8336977362632751, 'validation_loss': 0.3926950693130493}, {'epoch': 15, 'train_loss': 0.8230805397033691, 'validation_loss': 0.3955478072166443}, {'epoch': 16, 'train_loss': 0.8131670355796814, 'validation_loss': 0.3994179368019104}, {'epoch': 17, 'train_loss': 0.8038599491119385, 'validation_loss': 0.4042004346847534}, {'epoch': 18, 'train_loss': 0.7950730323791504, 'validation_loss': 0.40978869795799255}]"
strict_common_cohort_causal,stz_8h_v002,Santa Tereza · 8 h V002,8,4,9_to_10,9,10,6,172,27,103,2025-06-07T00:00:00,2025-09-08T18:00:00,20260919,True,TSMixer experimental,pytorch-cpu,0.02496930002234876,completed,,,172.0,18.0,18.0,0.12242225557565689,27.0,2945.0,"[{'epoch': 14, 'train_loss': 0.44953081011772156, 'validation_loss': 0.2491997480392456}, {'epoch': 15, 'train_loss': 0.4265250861644745, 'validation_loss': 0.21143046021461487}, {'epoch': 16, 'train_loss': 0.40441396832466125, 'validation_loss': 0.1774691939353943}, {'epoch': 17, 'train_loss': 0.382829487323761, 'validation_loss': 0.1477542668581009}, {'epoch': 18, 'train_loss': 0.36173316836357117, 'validation_loss': 0.12242225557565689}]"
strict_common_cohort_causal,stz_8h_v002,Santa Tereza · 8 h V002,8,4,9_to_10,9,10,6,172,27,103,2025-06-07T00:00:00,2025-09-08T18:00:00,20260919,True,N-BEATS experimental,pytorch-cpu,0.018110100063495338,completed,,,172.0,18.0,13.0,0.10162230581045151,27.0,30194.0,"[{'epoch': 14, 'train_loss': 0.049978528171777725, 'validation_loss': 0.11100354790687561}, {'epoch': 15, 'train_loss': 0.05021947622299194, 'validation_loss': 0.12629954516887665}, {'epoch': 16, 'train_loss': 0.048950158059597015, 'validation_loss': 0.12969745695590973}, {'epoch': 17, 'train_loss': 0.03838286176323891, 'validation_loss': 0.12345410138368607}, {'epoch': 18, 'train_loss': 0.025402609258890152, 'validation_loss': 0.11689940840005875}]"
strict_common_cohort_causal,stz_8h_v002,Santa Tereza · 8 h V002,8,4,9_to_10,9,10,6,172,27,103,2025-06-07T00:00:00,2025-09-08T18:00:00,20260919,True,N-HiTS-lite experimental,pytorch-cpu,0.005719600012525916,completed,,,172.0,8.0,1.0,0.37596210837364197,27.0,4225.0,"[{'epoch': 4, 'train_loss': 0.43238601088523865, 'validation_loss': 0.4318312406539917}, {'epoch': 5, 'train_loss': 0.36958304047584534, 'validation_loss': 0.4575168788433075}, {'epoch': 6, 'train_loss': 0.3286813199520111, 'validation_loss': 0.48098263144493103}, {'epoch': 7, 'train_loss': 0.2928350269794464, 'validation_loss': 0.4972655773162842}, {'epoch': 8, 'train_loss': 0.2580656111240387, 'validation_loss': 0.5033268928527832}]"
strict_common_cohort_causal,stz_8h_v002,Santa Tereza · 8 h V002,8,4,9_to_10,9,10,6,172,27,103,2025-06-07T00:00:00,2025-09-08T18:00:00,20260919,True,PatchTST experimental,pytorch-cpu,0.028748499928042293,completed,,,172.0,15.0,8.0,0.06179826706647873,27.0,9505.0,"[{'epoch': 11, 'train_loss': 0.19183078408241272, 'validation_loss': 0.09550701826810837}, {'epoch': 12, 'train_loss': 0.18700945377349854, 'validation_loss': 0.10770608484745026}, {'epoch': 13, 'train_loss': 0.1878308355808258, 'validation_loss': 0.10494763404130936}, {'epoch': 14, 'train_loss': 0.18407146632671356, 'validation_loss': 0.090199775993824}, {'epoch': 15, 'train_loss': 0.17430539429187775, 'validation_loss': 0.07247871905565262}]"
strict_common_cohort_causal,stz_8h_v002,Santa Tereza · 8 h V002,8,4,9_to_10,9,10,6,172,27,103,2025-06-07T00:00:00,2025-09-08T18:00:00,20260919,True,TFT-lite experimental,pytorch-cpu,0.03770570002961904,completed,,,172.0,10.0,3.0,0.3822998106479645,27.0,14125.0,"[{'epoch': 6, 'train_loss': 0.6514055132865906, 'validation_loss': 0.4799773693084717}, {'epoch': 7, 'train_loss': 0.6186445951461792, 'validation_loss': 0.5034102201461792}, {'epoch': 8, 'train_loss': 0.5760599970817566, 'validation_loss': 0.4843606650829315}, {'epoch': 9, 'train_loss': 0.5186284184455872, 'validation_loss': 0.4438638389110565}, {'epoch': 10, 'train_loss': 0.46329182386398315, 'validation_loss': 0.409544438123703}]"
strict_common_cohort_causal,stz_8h_v002,Santa Tereza · 8 h V002,8,4,10_to_11,10,11,7,199,103,71,2025-09-08T14:00:00,2025-11-08T18:00:00,20260919,True,Persistência,baseline,0.0,completed,,,,,,,,,
strict_common_cohort_causal,stz_8h_v002,Santa Tereza · 8 h V002,8,4,10_to_11,10,11,7,199,103,71,2025-09-08T14:00:00,2025-11-08T18:00:00,20260919,True,Ridge,scikit-learn,0.000925700063817203,completed,,[],199.0,,,,,,
strict_common_cohort_causal,stz_8h_v002,Santa Tereza · 8 h V002,8,4,10_to_11,10,11,7,199,103,71,2025-09-08T14:00:00,2025-11-08T18:00:00,20260919,True,Elastic Net,scikit-learn,0.015507200034335256,completed,,[],199.0,,,,,,
strict_common_cohort_causal,stz_8h_v002,Santa Tereza · 8 h V002,8,4,10_to_11,10,11,7,199,103,71,2025-09-08T14:00:00,2025-11-08T18:00:00,20260919,True,SVR,scikit-learn,0.0028664000565186143,completed,,[],199.0,,,,,,
strict_common_cohort_causal,stz_8h_v002,Santa Tereza · 8 h V002,8,4,10_to_11,10,11,7,199,103,71,2025-09-08T14:00:00,2025-11-08T18:00:00,20260919,True,MLP,scikit-learn,0.06515289994422346,completed,,[],199.0,,,,,,
strict_common_cohort_causal,stz_8h_v002,Santa Tereza · 8 h V002,8,4,10_to_11,10,11,7,199,103,71,2025-09-08T14:00:00,2025-11-08T18:00:00,20260919,True,Random Forest,scikit-learn,0.5609110000077635,completed,,[],199.0,,,,,,
strict_common_cohort_causal,stz_8h_v002,Santa Tereza · 8 h V002,8,4,10_to_11,10,11,7,199,103,71,2025-09-08T14:00:00,2025-11-08T18:00:00,20260919,True,Extra Trees,scikit-learn,0.34216210001613945,completed,,[],199.0,,,,,,
strict_common_cohort_causal,stz_8h_v002,Santa Tereza · 8 h V002,8,4,10_to_11,10,11,7,199,103,71,2025-09-08T14:00:00,2025-11-08T18:00:00,20260919,True,HistGradientBoosting,scikit-learn,0.1573255000403151,completed,,[],199.0,,,,,,
strict_common_cohort_causal,stz_8h_v002,Santa Tereza · 8 h V002,8,4,10_to_11,10,11,7,199,103,71,2025-09-08T14:00:00,2025-11-08T18:00:00,20260919,True,XGBoost,xgboost,0.2116940999403596,completed,,[],199.0,,,,,,
strict_common_cohort_causal,stz_8h_v002,Santa Tereza · 8 h V002,8,4,10_to_11,10,11,7,199,103,71,2025-09-08T14:00:00,2025-11-08T18:00:00,20260919,True,LightGBM,lightgbm,0.11585459997877479,completed,,[],199.0,,,,,,
strict_common_cohort_causal,stz_8h_v002,Santa Tereza · 8 h V002,8,4,10_to_11,10,11,7,199,103,71,2025-09-08T14:00:00,2025-11-08T18:00:00,20260919,True,CatBoost,catboost,3.246402099961415,completed,,[],199.0,,,,,,
strict_common_cohort_causal,stz_8h_v002,Santa Tereza · 8 h V002,8,4,10_to_11,10,11,7,199,103,71,2025-09-08T14:00:00,2025-11-08T18:00:00,20260919,True,CNN-1D temporal,pytorch-cpu,0.03766419994644821,completed,,,199.0,18.0,18.0,0.17267155647277832,103.0,5857.0,"[{'epoch': 14, 'train_loss': 0.24320122599601746, 'validation_loss': 0.20287063717842102}, {'epoch': 15, 'train_loss': 0.23658613860607147, 'validation_loss': 0.21125823259353638}, {'epoch': 16, 'train_loss': 0.22628448903560638, 'validation_loss': 0.20941750705242157}, {'epoch': 17, 'train_loss': 0.20685899257659912, 'validation_loss': 0.1947600543498993}, {'epoch': 18, 'train_loss': 0.17927810549736023, 'validation_loss': 0.17267155647277832}]"
strict_common_cohort_causal,stz_8h_v002,Santa Tereza · 8 h V002,8,4,10_to_11,10,11,7,199,103,71,2025-09-08T14:00:00,2025-11-08T18:00:00,20260919,True,LSTM,pytorch-cpu,0.03708699997514486,completed,,,199.0,18.0,18.0,0.2773743271827698,103.0,7969.0,"[{'epoch': 14, 'train_loss': 0.4740496575832367, 'validation_loss': 0.3504965603351593}, {'epoch': 15, 'train_loss': 0.45062685012817383, 'validation_loss': 0.3292442858219147}, {'epoch': 16, 'train_loss': 0.42843854427337646, 'validation_loss': 0.310020387172699}, {'epoch': 17, 'train_loss': 0.40731972455978394, 'validation_loss': 0.29276469349861145}, {'epoch': 18, 'train_loss': 0.3871156573295593, 'validation_loss': 0.2773743271827698}]"
strict_common_cohort_causal,stz_8h_v002,Santa Tereza · 8 h V002,8,4,10_to_11,10,11,7,199,103,71,2025-09-08T14:00:00,2025-11-08T18:00:00,20260919,True,GRU,pytorch-cpu,0.050272799911908805,completed,,,199.0,18.0,18.0,0.30242371559143066,103.0,5985.0,"[{'epoch': 14, 'train_loss': 0.4830709993839264, 'validation_loss': 0.349418580532074}, {'epoch': 15, 'train_loss': 0.45582595467567444, 'validation_loss': 0.3363618850708008}, {'epoch': 16, 'train_loss': 0.429439514875412, 'validation_loss': 0.32424435019493103}, {'epoch': 17, 'train_loss': 0.4039037525653839, 'validation_loss': 0.3129609525203705}, {'epoch': 18, 'train_loss': 0.37926313281059265, 'validation_loss': 0.30242371559143066}]"
strict_common_cohort_causal,stz_8h_v002,Santa Tereza · 8 h V002,8,4,10_to_11,10,11,7,199,103,71,2025-09-08T14:00:00,2025-11-08T18:00:00,20260919,True,TCN,pytorch-cpu,0.03266679996158928,completed,,,199.0,18.0,14.0,0.17195631563663483,103.0,8961.0,"[{'epoch': 14, 'train_loss': 0.18239198625087738, 'validation_loss': 0.17195631563663483}, {'epoch': 15, 'train_loss': 0.15404239296913147, 'validation_loss': 0.17761848866939545}, {'epoch': 16, 'train_loss': 0.14461557567119598, 'validation_loss': 0.2004377543926239}, {'epoch': 17, 'train_loss': 0.13915249705314636, 'validation_loss': 0.2115505486726761}, {'epoch': 18, 'train_loss': 0.12275756150484085, 'validation_loss': 0.20540812611579895}]"
strict_common_cohort_causal,stz_8h_v002,Santa Tereza · 8 h V002,8,4,10_to_11,10,11,7,199,103,71,2025-09-08T14:00:00,2025-11-08T18:00:00,20260919,True,Seq2Seq · decoder 1 passo,pytorch-cpu,0.0359170000301674,completed,,,199.0,18.0,18.0,0.2640368938446045,103.0,12449.0,"[{'epoch': 14, 'train_loss': 0.5902546048164368, 'validation_loss': 0.40118512511253357}, {'epoch': 15, 'train_loss': 0.5614504814147949, 'validation_loss': 0.3579806387424469}, {'epoch': 16, 'train_loss': 0.5348381996154785, 'validation_loss': 0.3205174505710602}, {'epoch': 17, 'train_loss': 0.5103926658630371, 'validation_loss': 0.28925299644470215}, {'epoch': 18, 'train_loss': 0.4877803921699524, 'validation_loss': 0.2640368938446045}]"
strict_common_cohort_causal,stz_8h_v002,Santa Tereza · 8 h V002,8,4,10_to_11,10,11,7,199,103,71,2025-09-08T14:00:00,2025-11-08T18:00:00,20260919,True,Transformer temporal,pytorch-cpu,0.04297199996653944,completed,,,199.0,17.0,10.0,0.20794829726219177,103.0,9633.0,"[{'epoch': 13, 'train_loss': 0.19493767619132996, 'validation_loss': 0.20877878367900848}, {'epoch': 14, 'train_loss': 0.185871884226799, 'validation_loss': 0.2081652581691742}, {'epoch': 15, 'train_loss': 0.17402620613574982, 'validation_loss': 0.21388620138168335}, {'epoch': 16, 'train_loss': 0.1620386242866516, 'validation_loss': 0.22880582511425018}, {'epoch': 17, 'train_loss': 0.15069793164730072, 'validation_loss': 0.252132773399353}]"
