station_code,measurement_datetime,measurement_date,consistency_level,stage_cm,discharge_m3s,wetted_area_m2,width_m,mean_depth_m,mean_velocity_ms,source,source_route,downloaded_at,processed_at
86510000,2017-02-09 09:58:00,2017-02-09,2,86.0,37.6,167.0,109.0,1.52,0.225,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:52.903517962,2026-06-14 10:36:12.061599016
86510000,2017-03-22 09:57:00,2017-03-22,2,181.0,145.0,718.0,168.0,4.28,0.202,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:54.454279900,2026-06-14 10:36:12.061599016
86510000,2017-07-12 10:00:00,2017-07-12,2,160.0,121.0,697.0,164.0,4.26,0.174,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:54.454279900,2026-06-14 10:36:12.061599016
86510000,2017-08-25 09:05:00,2017-08-25,2,176.0,155.0,419.0,154.0,2.72,0.371,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:54.454279900,2026-06-14 10:36:12.061599016
86510000,2017-10-03 12:38:00,2017-10-03,2,226.0,270.0,405.0,167.0,2.43,0.667,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:54.454279900,2026-06-14 10:36:12.061599016
86510000,2017-11-28 08:14:00,2017-11-28,2,338.0,592.0,582.0,166.0,3.5,1.02,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:54.454279900,2026-06-14 10:36:12.061599016
86510000,2018-01-17 10:18:00,2018-01-17,2,195.0,177.0,383.0,165.0,2.32,0.462,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:54.454279900,2026-06-14 10:36:12.061599016
86510000,2018-03-21 09:32:00,2018-03-21,2,273.0,419.0,468.0,158.0,2.95,0.898,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:55.753032923,2026-06-14 10:36:12.061599016
86510000,2018-05-22 11:49:00,2018-05-22,1,260.0,369.0,521.0,162.1,3.21,0.708,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:55.753032923,2026-06-14 10:36:12.061599016
86510000,2018-05-23 11:49:00,2018-05-23,2,260.0,369.0,521.0,162.0,3.21,0.708,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:55.753032923,2026-06-14 10:36:12.061599016
86510000,2018-07-03 13:58:00,2018-07-03,2,344.0,627.0,447.0,150.0,2.98,1.4,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:55.753032923,2026-06-14 10:36:12.061599016
86510000,2018-09-28 14:03:00,2018-09-28,2,374.0,803.0,585.0,146.0,4.01,1.37,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:55.753032923,2026-06-14 10:36:12.061599016
86510000,2018-11-22 14:15:00,2018-11-22,2,223.0,270.0,382.0,149.0,2.55,0.709,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:55.753032923,2026-06-14 10:36:12.061599016
86510000,2019-02-04 10:03:00,2019-02-04,2,175.0,153.0,218.0,90.4,2.4,0.705,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:55.753032923,2026-06-14 10:36:12.061599016
86510000,2019-04-15 10:48:00,2019-04-15,2,147.0,105.0,224.0,95.6,2.34,0.471,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:56.898749113,2026-06-14 10:36:12.061599016
86510000,2019-06-04 13:33:00,2019-06-04,2,348.0,607.0,953.0,170.0,5.62,0.638,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:56.898749113,2026-06-14 10:36:12.061599016
86510000,2019-06-27 12:50:00,2019-06-27,2,165.0,138.0,234.0,101.0,2.32,0.589,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:56.898749113,2026-06-14 10:36:12.061599016
86510000,2019-06-27 15:41:00,2019-06-27,2,163.0,146.0,247.0,123.0,2.01,0.594,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:56.898749113,2026-06-14 10:36:12.061599016
86510000,2019-09-16 10:30:00,2019-09-16,2,94.0,47.9,195.0,88.9,2.19,0.246,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:56.898749113,2026-06-14 10:36:12.061599016
86510000,2019-10-31 09:32:00,2019-10-31,2,446.0,964.0,590.0,155.0,3.8,1.63,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:56.898749113,2026-06-14 10:36:12.061599016
86510000,2019-11-25 15:41:00,2019-11-25,2,138.0,91.8,210.0,84.5,2.48,0.438,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:56.898749113,2026-06-14 10:36:12.061599016
86510000,2020-01-20 08:36:00,2020-01-20,2,156.0,121.0,230.0,105.0,2.2,0.526,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:56.898749113,2026-06-14 10:36:12.061599016
86510000,2022-01-25 10:25:00,2022-01-25,2,83.0,35.4,180.0,85.1,2.12,0.197,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:59.421735048,2026-06-14 10:36:12.061599016
86510000,2022-03-22 09:41:00,2022-03-22,2,88.0,38.4,174.0,85.0,2.04,0.221,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:16:00.896147013,2026-06-14 10:36:12.061599016
86510000,2022-05-06 13:37:00,2022-05-06,2,649.0,1790.0,940.0,162.0,5.82,1.91,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:16:00.896147013,2026-06-14 10:36:12.061599016
86510000,2022-06-06 11:42:00,2022-06-06,2,522.0,1320.0,1220.0,169.0,7.21,1.08,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:16:00.896147013,2026-06-14 10:36:12.061599016
86510000,2022-07-22 09:50:00,2022-07-22,2,275.0,386.0,846.0,166.0,5.09,0.457,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:16:00.896147013,2026-06-14 10:36:12.061599016
86510000,2022-09-01 09:53:00,2022-09-01,2,203.0,198.0,752.0,149.0,5.05,0.263,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:16:00.896147013,2026-06-14 10:36:12.061599016
86510000,2022-12-02 09:46:00,2022-12-02,2,210.0,221.0,419.0,90.0,4.68,0.529,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:16:00.896147013,2026-06-14 10:36:12.061599016
86510000,2022-12-02 11:02:00,2022-12-02,2,205.0,203.0,439.0,91.0,4.82,0.463,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:16:00.896147013,2026-06-14 10:36:12.061599016
86510000,2023-02-15 10:08:00,2023-02-15,2,95.0,43.9,371.0,85.9,4.32,0.118,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:16:00.896147013,2026-06-14 10:36:12.061599016
86510000,2023-03-29 16:12:00,2023-03-29,2,147.0,114.0,555.0,172.0,3.24,0.205,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:16:02.564332962,2026-06-14 10:36:12.061599016
86510000,2023-05-25 09:42:00,2023-05-25,2,148.0,99.3,399.0,89.0,4.48,0.249,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:16:02.564332962,2026-06-14 10:36:12.061599016
86510000,2023-09-08 10:20:00,2023-09-08,2,586.0,1430.0,1360.0,179.0,7.58,1.05,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:16:02.564332962,2026-06-14 10:36:12.061599016
86510000,2023-09-26 16:12:00,2023-09-26,1,147.0,113.579,555.173,171.549,3.236,0.205,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:16:02.564332962,2026-06-14 10:36:12.061599016
86510000,2023-11-08 09:52:00,2023-11-08,1,357.0,576.464,683.1,155.595,4.39,0.844,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:16:02.564332962,2026-06-14 10:36:12.061599016
86510000,2024-02-29 10:48:00,2024-02-29,1,298.0,369.523,448.827,149.692,3.0,0.823,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:16:02.564332962,2026-06-14 10:36:12.061599016
86510000,2024-10-04 13:43:00,2024-10-04,1,526.0,1110.543,826.998,139.237,5.939,1.343,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:16:03.774791956,2026-06-14 10:36:12.061599016
86510000,2025-01-13 13:47:00,2025-01-13,1,133.0,80.385,370.759,105.804,3.504,0.217,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:16:03.774791956,2026-06-14 10:36:12.061599016
86510000,2025-05-01 10:21:00,2025-05-01,1,156.0,111.797,424.283,124.293,3.413,0.264,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:16:04.585496902,2026-06-14 10:36:12.061599016
86510000,2025-09-10 15:36:00,2025-09-10,1,632.0,1660.0,1419.7,182.0,7.8,1.17,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:16:04.585496902,2026-06-14 10:36:12.061599016
86510000,2025-11-03 11:52:00,2025-11-03,1,311.0,437.155,562.637,134.88,4.171,0.777,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:16:04.585496902,2026-06-14 10:36:12.061599016
